fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.architecture.tension_compression_defined","source.brit_building_construction","unverified","Compression is a pushing, squeezing force and tension a pulling, stretching one; structures must resist both.","https://www.britannica.com/technology/building-construction","L2 card.architecture.002.c4; L3 card.architecture.003.c3; L10 card.architecture.010.c2; L96 card.architecture.096.c3","L2 question.architecture.002.q3; L10 question.architecture.010.q3; L45 question.architecture.045.q3","","","","","","corroborated","Engineering references define tension as a stretching force and compression as a squeezing force. (https://plus.maths.org/content/matjhs-minute-catenary https://en.wikipedia.org/wiki/Compression_(physics))",""
"fact.architecture.hanging_vs_supporting","source.brit_bridge_engineering","unverified","A cable holding up a hanging load is in tension, while a post or tower carrying weight down to the ground is in compression.","https://www.britannica.com/technology/bridge-engineering","L2 card.architecture.002.c4; L45 card.architecture.045.c3; L51 card.architecture.051.c3","L2 question.architecture.002.q3; L10 question.architecture.010.q3; L45 question.architecture.045.q3","","","","","","corroborated","Suspension-bridge cables carry the deck in tension while towers carry it to the ground in compression; a hanging chain is in tension. (https://www.britannica.com/technology/suspension-bridge https://plus.maths.org/content/matjhs-minute-catenary)",""
"fact.architecture.post_lintel_defined","source.brit_post_lintel","unverified","In the post-and-lintel system, two upright posts hold up a horizontal lintel laid across their tops; Stonehenge was built on this system.","https://www.britannica.com/technology/post-and-lintel-system","L3 card.architecture.003.c1; L3 card.architecture.003.c2; L34 card.architecture.034.c4","L3 question.architecture.003.q1; L3 question.architecture.003.q3; L10 question.architecture.010.q4; L16 question.architecture.016.q3; L34 question.architecture.034.q3","","","","","","corroborated","Post and lintel: horizontal members supported by vertical posts, as at Stonehenge. (https://en.wikipedia.org/wiki/Post_and_lintel)","one-page weak-pages"
"fact.architecture.lintel_over_openings","source.brit_beam","unverified","A beam spanning an opening such as a door or window, with brick or stone wall above it, is often called a lintel.","https://www.britannica.com/technology/beam-architecture","L3 card.architecture.003.c2","L3 question.architecture.003.q1; L3 question.architecture.003.q3; L16 question.architecture.016.q3; L34 question.architecture.034.q3","","","","","","corroborated","A lintel is a structural horizontal block spanning the space between two supports, commonly over doors and windows. (https://en.wikipedia.org/wiki/Lintel)","one-page weak-pages"
"fact.architecture.stonehenge_joints","source.eh_stonehenge_building","unverified","Stonehenge's lintels sit on the uprights with mortise-and-tenon joints and lock to each other with tongue-and-groove joints, usually found only in woodworking.","https://www.english-heritage.org.uk/visit/places/stonehenge/history-and-stories/building-stonehenge/","L3 card.architecture.003.c1","L10 question.architecture.010.q4","","","","","","corroborated","Historic England archive illustrations show mortise-and-tenon joints locking uprights to lintels and tongue-and-groove joints locking lintels together. (https://historicengland.org.uk/images-books/photos/item/IC095/091)","one-page"
"fact.architecture.beam_bending","source.brit_bridge_engineering","unverified","When a beam bends under a load, its top is squeezed in compression and its bottom is stretched in tension.","https://www.britannica.com/technology/bridge-engineering","L3 card.architecture.003.c3; L10 card.architecture.010.c4; L13 card.architecture.013.c4; L72 card.architecture.072.c3","L3 question.architecture.003.q2; L4 question.architecture.004.q3; L6 question.architecture.006.q3; L7 question.architecture.007.q3; L8 question.architecture.008.q3; L13 question.architecture.013.q3; L14 question.architecture.014.q3; L100 question.architecture.100.q2","","","","","","corroborated","In a simply supported beam under load, the top fibers are in compression and the bottom fibers in tension. (https://en.wikipedia.org/wiki/Bending)","one-page weak-pages"
"fact.architecture.short_stone_lintels","source.brit_post_lintel","unverified","Brick and stone are brittle and weak in tension, so they can provide only a short lintel.","https://www.britannica.com/technology/post-and-lintel-system","L3 card.architecture.003.c3; L3 card.architecture.003.c4; L4 card.architecture.004.c2; L4 card.architecture.004.c4; L6 card.architecture.006.c2; L10 card.architecture.010.c3; L10 card.architecture.010.c4; L14 card.architecture.014.c2; L20 card.architecture.020.c2; L59 card.architecture.059.c2","L3 question.architecture.003.q2; L4 question.architecture.004.q3; L6 question.architecture.006.q3; L7 question.architecture.007.q3; L8 question.architecture.008.q3; L13 question.architecture.013.q3; L14 question.architecture.014.q3; L100 question.architecture.100.q2","","","","","","corroborated","Stone lintels crack under tension, so spans in stone post-and-lintel construction are limited. (https://en.wikipedia.org/wiki/Post_and_lintel)","one-page weak-pages"
"fact.architecture.arch_voussoirs","source.brit_arch_architecture","unverified","An arch is built of wedge-shaped blocks called voussoirs, each cut to press firmly against its neighbors; the central one is the keystone.","https://www.britannica.com/technology/arch-architecture","L4 card.architecture.004.c2; L13 card.architecture.013.c4; L19 card.architecture.019.c4","L4 question.architecture.004.q1; L4 question.architecture.004.q3; L17 question.architecture.017.q3; L18 question.architecture.018.q3; L54 question.architecture.054.q3; L86 question.architecture.086.q3","","","","","","corroborated","Voussoirs are the wedge-shaped elements of an arch; the keystone is the central voussoir at the apex. (https://en.wikipedia.org/wiki/Voussoir https://en.wikipedia.org/wiki/Keystone_(architecture))","weak-pages"
"fact.architecture.arch_compression","source.brit_arch_architecture","unverified","Weight pressing down on an arch forces its voussoirs together instead of apart, keeping the masonry in compression.","https://www.britannica.com/technology/arch-architecture","L4 card.architecture.004.c2; L10 card.architecture.010.c4; L18 card.architecture.018.c4; L54 card.architecture.054.c4","L4 question.architecture.004.q1; L4 question.architecture.004.q3; L17 question.architecture.017.q3; L18 question.architecture.018.q3; L54 question.architecture.054.q3; L60 question.architecture.060.q3; L86 question.architecture.086.q3","","","","","","corroborated","An arch carries loads primarily in compression. (https://en.wikipedia.org/wiki/Arch)","one-page weak-pages"
"fact.architecture.arch_compression","source.brit_masonry","unverified","Weight pressing down on an arch forces its voussoirs together instead of apart, keeping the masonry in compression.","https://www.britannica.com/technology/masonry","L4 card.architecture.004.c2; L10 card.architecture.010.c4; L18 card.architecture.018.c4; L54 card.architecture.054.c4","L4 question.architecture.004.q1; L4 question.architecture.004.q3; L17 question.architecture.017.q3; L18 question.architecture.018.q3; L54 question.architecture.054.q3; L60 question.architecture.060.q3; L86 question.architecture.086.q3","","","","","","corroborated","An arch carries loads primarily in compression. (https://en.wikipedia.org/wiki/Arch)","one-page weak-pages"
"fact.architecture.arch_centering","source.brit_arch_architecture","unverified","While an arch is being built, its voussoirs need support from below, usually temporary wooden centering, until the keystone is set.","https://www.britannica.com/technology/arch-architecture","L4 card.architecture.004.c1; L4 card.architecture.004.c2; L5 card.architecture.005.c1; L94 card.architecture.094.c2","L4 question.architecture.004.q1; L4 question.architecture.004.q3; L17 question.architecture.017.q3; L18 question.architecture.018.q3; L54 question.architecture.054.q3; L86 question.architecture.086.q3; L100 question.architecture.100.q8","","","","","","corroborated","Centring is temporary formwork supporting an arch until it is complete and self-supporting. (https://en.wikipedia.org/wiki/Centring)","one-page weak-pages"
"fact.architecture.arch_wide_spans","source.brit_arch_architecture","unverified","Arches can span much wider openings than lintels because they are made of small, easily carried blocks rather than one massive stone.","https://www.britannica.com/technology/arch-architecture","L4 card.architecture.004.c4; L6 card.architecture.006.c4; L20 card.architecture.020.c2","L4 question.architecture.004.q3; L83 question.architecture.083.q3","","","","","","corroborated","Masonry arches can span greater openings than stone lintels by keeping material in compression. (https://en.wikipedia.org/wiki/Arch)","one-page weak-pages"
"fact.architecture.arch_roman_semicircular","source.brit_arch_architecture","unverified","The Romans used the semicircular arch in bridges, aqueducts and large-scale buildings.","https://www.britannica.com/technology/arch-architecture","L4 card.architecture.004.c4; L17 card.architecture.017.c2; L20 card.architecture.020.c1; L20 card.architecture.020.c3","L4 question.architecture.004.q3; L17 question.architecture.017.q3; L83 question.architecture.083.q3","","","","","","corroborated","Roman architecture made wide use of the semicircular arch in bridges, aqueducts and large buildings. (https://en.wikipedia.org/wiki/Roman_architecture)","one-page weak-pages"
"fact.architecture.arch_thrust","source.brit_arch_architecture","unverified","An arch's load produces a diagonal outward force called thrust, which will make the arch collapse unless its supports are massive enough to resist it and carry it into the foundation.","https://www.britannica.com/technology/arch-architecture","L4 card.architecture.004.c3; L20 card.architecture.020.c2; L23 card.architecture.023.c1; L23 card.architecture.023.c2; L24 card.architecture.024.c3; L71 card.architecture.071.c3; L99 card.architecture.099.c3","L4 question.architecture.004.q2; L5 question.architecture.005.q3; L23 question.architecture.023.q3; L24 question.architecture.024.q3; L43 question.architecture.043.q3; L51 question.architecture.051.q3; L100 question.architecture.100.q3","","","","","","corroborated","Arches press outward at their bases and need abutments or buttresses to resist the horizontal thrust. (https://en.wikipedia.org/wiki/Arch https://www.britannica.com/technology/arch-bridge)",""
"fact.architecture.dome_from_arch","source.brit_dome","unverified","A dome is a hemispherical structure that evolved from the arch, usually forming a ceiling or roof.","https://www.britannica.com/technology/dome-architecture","L5 card.architecture.005.c2","L5 question.architecture.005.q3; L21 question.architecture.021.q3","","","","","","corroborated","A dome is described as an arch rotated about its central vertical axis. (https://en.wikipedia.org/wiki/Dome)","one-page weak-pages"
"fact.architecture.dome_perimeter_thrust","source.brit_dome","unverified","A dome pushes outward all around its perimeter, so early large domes such as Rome's Pantheon needed heavy supporting walls.","https://www.britannica.com/technology/dome-architecture","L5 card.architecture.005.c2; L10 card.architecture.010.c4; L19 card.architecture.019.c2; L21 card.architecture.021.c3","L5 question.architecture.005.q3; L21 question.architecture.021.q3","","","","","","corroborated","Domes exert outward thrust around their base, resisted by thick walls, buttresses or tension rings. (https://en.wikipedia.org/wiki/Dome)","one-page weak-pages"
"fact.architecture.dome_hoop_forces","source.mit_masonry_dome_equilibrium","unverified","Besides forces running down its curve, a dome carries hoop forces in horizontal rings; they let a dome be built ring by ring without centering, which an arch cannot do.","https://web.mit.edu/masonry/papers/wwLau_SMBT_2006.pdf","L5 card.architecture.005.c1; L5 card.architecture.005.c3","L5 question.architecture.005.q2; L10 question.architecture.010.q5; L19 question.architecture.019.q3; L42 question.architecture.042.q3; L100 question.architecture.100.q4","","","","","","corroborated","Masonry dome analyses describe meridional and hoop (latitudinal ring) forces; hoop compression near the crown stabilizes each course. (https://www.academia.edu/3278819/Tension_Ring_in_Masonry_Domes)","one-page"
"fact.architecture.dome_hoop_tension","source.mit_masonry_dome_equilibrium","unverified","In a hemispherical dome, hoop forces squeeze near the top but turn to tension toward the base; masonry domes tend to crack along their meridians into slices whose bases lean outward.","https://web.mit.edu/masonry/papers/wwLau_SMBT_2006.pdf","L5 card.architecture.005.c3; L10 card.architecture.010.c3; L10 card.architecture.010.c4; L19 card.architecture.019.c3","L5 question.architecture.005.q2; L10 question.architecture.010.q5; L19 question.architecture.019.q3; L42 question.architecture.042.q3; L100 question.architecture.100.q4","","","","","","corroborated","Hoop tension develops below about 52 degrees from the crown, causing meridional cracking and outward bulging unless restrained. (https://www.academia.edu/3278819/Tension_Ring_in_Masonry_Domes)","one-page"
"fact.architecture.florence_largest_masonry","source.natgeo_florence_dome","unverified","Florence Cathedral's dome, completed in 1436, is still the largest masonry dome in the world.","https://www.nationalgeographic.com/culture/article/140210-duomo-florence-brunelleschi-cathedral-architecture","L5 card.architecture.005.c4","L5 question.architecture.005.q1; L29 question.architecture.029.q3; L100 question.architecture.100.q4","","","","","","corroborated","Brunelleschi's dome, finished in 1436, remains the largest brick (masonry) dome ever built. (https://science.howstuffworks.com/engineering/architecture/brunelleschis-dome.htm https://en.wikipedia.org/wiki/Florence_Cathedral)",""
"fact.architecture.florence_largest_masonry","source.brit_florence_cathedral","unverified","Florence Cathedral's dome, completed in 1436, is still the largest masonry dome in the world.","https://www.britannica.com/topic/the-Duomo","L5 card.architecture.005.c4","L5 question.architecture.005.q1; L29 question.architecture.029.q3; L100 question.architecture.100.q4","","","","","","corroborated","Brunelleschi's dome, finished in 1436, remains the largest brick (masonry) dome ever built. (https://science.howstuffworks.com/engineering/architecture/brunelleschis-dome.htm https://en.wikipedia.org/wiki/Florence_Cathedral)",""
"fact.architecture.florence_no_formwork","source.brit_florence_cathedral","unverified","Brunelleschi built Florence's dome without formwork.","https://www.britannica.com/topic/the-Duomo","L5 card.architecture.005.c4","L5 question.architecture.005.q1; L29 question.architecture.029.q3; L100 question.architecture.100.q4","","","","","","corroborated","The dome was raised without the full wooden centering normally used for vaults. (https://science.howstuffworks.com/engineering/architecture/brunelleschis-dome.htm)","one-page"
"fact.architecture.florence_tie_rings","source.brit_florence_cathedral","unverified","Brunelleschi bound Florence's dome with tie rings of stone held by metal cramps and of oak timbers joined by metal connectors.","https://www.britannica.com/topic/the-Duomo","L5 card.architecture.005.c4","L5 question.architecture.005.q1; L29 question.architecture.029.q3; L100 question.architecture.100.q4","","","","","","corroborated","Stone and iron chains plus a wooden chain act as hoops to stop the dome spreading outward. (https://en.wikipedia.org/wiki/Florence_Cathedral https://science.howstuffworks.com/engineering/architecture/brunelleschis-dome.htm)",""
"fact.architecture.stone_compression_fire","source.brit_masonry","unverified","Stone has great strength in compression but lacks tensile strength; masonry also resists fire.","https://www.britannica.com/technology/masonry","L6 card.architecture.006.c2; L8 card.architecture.008.c4","","","","","","","corroborated","Masonry has high compressive strength, low tensile strength and good fire resistance. (https://en.wikipedia.org/wiki/Masonry)","one-page weak-pages"
"fact.architecture.wood_strength_weight","source.brit_wood","unverified","Wood is strong in relation to its weight and relatively easy to work.","https://www.britannica.com/science/wood-plant-tissue","L6 card.architecture.006.c2; L6 card.architecture.006.c3; L93 card.architecture.093.c4","L6 question.architecture.006.q3","","","","","","corroborated","Wood has a high strength-to-weight ratio and is easily shaped with tools. (https://en.wikipedia.org/wiki/Wood https://www.fpl.fs.usda.gov/documnts/fplgtr/fplgtr190/chapter_05.pdf)",""
"fact.architecture.greek_wood_beams","source.brit_post_lintel","unverified","The Greeks substituted wooden beams for stone because wood required fewer supports and opened up interior spaces.","https://www.britannica.com/technology/post-and-lintel-system","L6 card.architecture.006.c3","L6 question.architecture.006.q3","","","","","","corroborated","Greek temples used timber beams for roofs and ceilings over interior spaces. (https://en.wikipedia.org/wiki/Ancient_Greek_architecture)","one-page weak-pages"
"fact.architecture.london_brick_1666","source.brit_brick","unverified","After the Great Fire of 1666, London changed from a city of wood into a city of brick, to gain protection from fire.","https://www.britannica.com/technology/brick-building-material","L6 card.architecture.006.c1; L6 card.architecture.006.c2; L6 card.architecture.006.c3; L93 card.architecture.093.c1","L6 question.architecture.006.q2; L6 question.architecture.006.q3; L93 question.architecture.093.q3","","","","","","corroborated","The Rebuilding Act of 1667 required new buildings in the City of London to be of brick or stone rather than timber. (https://www.designingbuildings.co.uk/wiki/The_Rebuilding_Acts https://en.wikipedia.org/wiki/Rebuilding_of_London_Act_1666)",""
"fact.architecture.brick_fired_kiln","source.brit_brick","unverified","Fired brick is burned in a kiln for strength, hardness and heat resistance; at Ur, potters discovered the closed kiln, whose heat could be controlled.","https://www.britannica.com/technology/brick-building-material","L6 card.architecture.006.c2; L6 card.architecture.006.c4; L12 card.architecture.012.c3","L6 question.architecture.006.q1; L44 question.architecture.044.q3","","","","","","corroborated","Fired bricks, baked in kilns, are more durable than sun-dried bricks; kiln-fired brick appears in Mesopotamia. (https://en.wikipedia.org/wiki/Brick)","one-page weak-pages"
"fact.architecture.brick_one_person","source.brit_brick","unverified","Ancient brickmakers held that a brick should be no larger than one person could easily handle.","https://www.britannica.com/technology/brick-building-material","L6 card.architecture.006.c2; L6 card.architecture.006.c4","L6 question.architecture.006.q1; L44 question.architecture.044.q3","","","","","","corroborated","Brick sizes have historically been set so a bricklayer can lift and place a brick with one hand. (https://en.wikipedia.org/wiki/Brick)","one-page weak-pages"
"fact.architecture.pantheon_record","source.iet_pantheon_dome","unverified","Rome's Pantheon, rebuilt under Hadrian between 118 and 128 CE and almost 1,900 years old, still has the world's largest unreinforced concrete dome.","https://eandt.theiet.org/2022/03/15/pantheon-still-worlds-largest-unreinforced-concrete-dome","L7 card.architecture.007.c1; L19 card.architecture.019.c1","","","","","","","corroborated","The Pantheon (completed about 126 CE) remains the largest unreinforced concrete dome in the world. (https://monolithicdome.com/pantheon https://news.mit.edu/2023/roman-concrete-durability-lime-casts-0106)",""
"fact.architecture.pantheon_record","source.brit_pantheon","unverified","Rome's Pantheon, rebuilt under Hadrian between 118 and 128 CE and almost 1,900 years old, still has the world's largest unreinforced concrete dome.","https://www.britannica.com/topic/Pantheon-building-Rome-Italy","L7 card.architecture.007.c1; L19 card.architecture.019.c1","","","","","","","corroborated","The Pantheon (completed about 126 CE) remains the largest unreinforced concrete dome in the world. (https://monolithicdome.com/pantheon https://news.mit.edu/2023/roman-concrete-durability-lime-casts-0106)",""
