fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.how_money_works.pow_barter_first","source.economica_radford_pow_camp","unverified","Trade in Radford's camp started as direct barter before cigarettes took over as currency.","https://www.jstor.org/stable/2550133","L1 card.how_money_works.001.c2","L1 question.how_money_works.001.q2","","","","","","corroborated","Radford's text: 'Starting with simple direct barter ... more complex exchanges soon became an accepted custom', before cigarettes became the currency. (https://syncopate.us/articles/2006/n24a)","one-page"
"fact.how_money_works.pow_prices_in_cigarettes","source.economica_radford_pow_camp","unverified","Camp prices were quoted in cigarettes: prisoners called out offers like 'cheese for seven', and laundry cost two cigarettes a garment.","https://www.jstor.org/stable/2550133","L1 card.how_money_works.001.c3; L50 card.how_money_works.050.c3","L1 question.how_money_works.001.q3","","","","","","corroborated","Radford's text: relative values were 'expressed ... in terms of cigarettes'; offers such as 'cheese for seven' (cigarettes); 'Laundrymen advertised at two cigarettes a garment.' (https://syncopate.us/articles/2006/n24a https://courses.cit.cornell.edu/econ4260/out/radford_pow.pdf)",""
"fact.how_money_works.pow_cigarette_reserves","source.economica_radford_pow_camp","unverified","Prisoners held reserves of cigarettes, but cigarettes were also smoked, so when deliveries stopped, stocks ran out and prices fell.","https://www.jstor.org/stable/2550133","L1 card.how_money_works.001.c4; L3 card.how_money_works.003.c3; L31 card.how_money_works.031.c4; L64 card.how_money_works.064.c1","L2 question.how_money_works.002.q3; L3 question.how_money_works.003.q3","","","","","","corroborated","Radford's text: 'many people held reserves'; cigarettes had strong non-monetary demand, and 'when the issue was interrupted, stocks soon ran out, prices fell'. Finance Watch notes cigarettes served as a store of value. (https://syncopate.us/articles/2006/n24a https://www.finance-watch.org/blog/the-perfect-draw-when-cigarettes-became-a-war-camp-currency/)",""
"fact.how_money_works.barter_definition","source.openstax_money_functions","unverified","Barter is trading one good or service directly for another, without money.","https://openstax.org/books/principles-economics-3e/pages/27-1-defining-money-by-its-functions","L2 card.how_money_works.002.c1; L2 card.how_money_works.002.c2","L2 question.how_money_works.002.q1; L35 question.how_money_works.035.q3; L41 question.how_money_works.041.q3; L100 question.how_money_works.100.q2","","","","","","corroborated","OpenStax: barter is 'literally trading one good or service for another'. IMF F&D: without money we would be reduced to a barter economy of direct swaps. (https://www.imf.org/external/pubs/ft/fandd/2012/09/basics.htm)","one-page"
"fact.how_money_works.barter_double_coincidence","source.openstax_money_functions","unverified","Barter needs a double coincidence of wants: each person must want something the other can provide.","https://openstax.org/books/principles-economics-3e/pages/27-1-defining-money-by-its-functions","L2 card.how_money_works.002.c2; L35 card.how_money_works.035.c2; L41 card.how_money_works.041.c3","L2 question.how_money_works.002.q1; L35 question.how_money_works.035.q3; L41 question.how_money_works.041.q3; L100 question.how_money_works.100.q2","","","","","","corroborated","OpenStax defines the double coincidence of wants as each of two people wanting something the other can provide; Britannica's money article says money frees trade from barter's double coincidence. (https://www.britannica.com/money/money https://www.imf.org/external/pubs/ft/fandd/2012/09/basics.htm)",""
"fact.how_money_works.barter_mechanic_farmer","source.imf_what_is_money","unverified","Without money, a car mechanic who wanted food would have to find a farmer with a broken car.","https://www.imf.org/external/pubs/ft/fandd/2012/09/basics.htm","L2 card.how_money_works.002.c1; L2 card.how_money_works.002.c2","L2 question.how_money_works.002.q1; L35 question.how_money_works.035.q3; L41 question.how_money_works.041.q3; L100 question.how_money_works.100.q2","","","","","","corroborated","IMF F&D: 'a person who specialized in fixing cars and needed to trade for food would have to find a farmer with a broken car.' OpenStax gives a parallel example of an accountant who must find someone with shoes who wants accounting. (https://openstax.org/books/principles-economics-3e/pages/27-1-defining-money-by-its-functions)","one-page"
"fact.how_money_works.barter_no_index_of_value","source.man_humphrey_barter","unverified","Barter with no established measures has no underlying index of value: each exchange stands virtually on its own.","https://www.jstor.org/stable/2802221","L2 card.how_money_works.002.c3","L2 question.how_money_works.002.q2","","","","","","corroborated","Humphrey's paper (full text copy): barter 'with no established measures of weight and volume means that there can be no underlying index of value / numeraire. Each transaction exists virtually on its own.' OpenStax contrasts this with money as the common ruler. (https://voidnetwork.gr/wp-content/uploads/2016/09/Barter-and-economic-disintegration-by-Caroline-Humphrey.pdf https://openstax.org/books/principles-economics-3e/pages/27-1-defining-money-by-its-functions)",""
"fact.how_money_works.barter_perishable_future","source.openstax_money_functions","unverified","Barter makes it hard to buy things later with perishable goods, like a farmer hoping to pay for a tractor in six months with fresh strawberries.","https://openstax.org/books/principles-economics-3e/pages/27-1-defining-money-by-its-functions","L2 card.how_money_works.002.c3","L2 question.how_money_works.002.q2","","","","","","corroborated","OpenStax: 'if the goods are perishable it may be difficult to exchange them for other goods in the future. Imagine a farmer wanting to buy a tractor in six months using a fresh crop of strawberries.' The St. Louis Fed contrasts money with corn that might rot. (https://www.stlouisfed.org/open-vault/2021/december/what-is-money)","one-page"
"fact.how_money_works.barter_textbook_story","source.man_humphrey_barter","unverified","Economists since Adam Smith have told a story in which barter came first and money replaced it once people saw it was more efficient.","https://www.jstor.org/stable/2802221","L2 card.how_money_works.002.c4","L2 question.how_money_works.002.q3; L91 question.how_money_works.091.q3","","","","","","corroborated","Humphrey: orthodox economics, 'which stems at least from Adam Smith', places barter at the most primitive stage, superseded by money. The IMF's basics article also frames money as the escape from barter. (https://voidnetwork.gr/wp-content/uploads/2016/09/Barter-and-economic-disintegration-by-Caroline-Humphrey.pdf https://www.imf.org/external/pubs/ft/fandd/2012/09/basics.htm)",""
"fact.how_money_works.barter_no_pure_economy","source.man_humphrey_barter","unverified","In 1985, anthropologist Caroline Humphrey concluded that no pure barter economy has ever been described.","https://www.jstor.org/stable/2802221","L2 card.how_money_works.002.c4","L2 question.how_money_works.002.q3; L91 question.how_money_works.091.q3","","","","","","corroborated","Humphrey (Man, 1985): 'No example of a barter economy, pure and simple, has ever been described, let alone the emergence from it of money.' Semantic Scholar lists the paper (Man 20, 48-72). (https://voidnetwork.gr/wp-content/uploads/2016/09/Barter-and-economic-disintegration-by-Caroline-Humphrey.pdf https://www.semanticscholar.org/paper/Barter-and-Economic-Disintegration-Humphrey/d3ad38ad3326bafa731013e23283cd9f8c9858cb)",""
"fact.how_money_works.barter_between_acquaintances","source.man_humphrey_barter","unverified","Barter tends to take place between people who know one another.","https://www.jstor.org/stable/2802221","L2 card.how_money_works.002.c4","L2 question.how_money_works.002.q3; L91 question.how_money_works.091.q3","","","","","","corroborated","Humphrey's abstract: 'Barter tends to take place between people who know one another'. (https://voidnetwork.gr/wp-content/uploads/2016/09/Barter-and-economic-disintegration-by-Caroline-Humphrey.pdf)","one-page"
"fact.how_money_works.pow_barter_when_short","source.economica_radford_pow_camp","unverified","In Radford's camp, when cigarette deliveries were interrupted, trade became increasingly a matter of barter.","https://www.jstor.org/stable/2550133","L2 card.how_money_works.002.c4; L64 card.how_money_works.064.c1","L2 question.how_money_works.002.q3; L91 question.how_money_works.091.q3","","","","","","corroborated","Radford's text: when the issue was interrupted, 'trading declined in volume and became increasingly a matter of barter.' (https://syncopate.us/articles/2006/n24a https://courses.cit.cornell.edu/econ4260/out/radford_pow.pdf)",""
"fact.how_money_works.cowrie_qualities","source.carlos_cash_cowries","unverified","Cowrie shells were small, light, durable and difficult to counterfeit.","https://carlos.emory.edu/cash-cowries","L3 card.how_money_works.003.c2; L10 card.how_money_works.010.c3","L3 question.how_money_works.003.q1; L4 question.how_money_works.004.q3","","","","","","corroborated","The Carlos Museum: 'Small, lightweight, easy to handle and difficult to counterfeit, these durable shells had all the qualities necessary for use as currency.' History Facts: cowries 'are durable, portable, and hard to counterfeit.' The Marginalian: small, durable shells, easy to transport, impossible to forge. (https://historyfacts.com/world-history/fact/seashells-used-as-money/ https://www.themarginalian.org/2022/09/02/monetaria-moneta/)",""
"fact.how_money_works.cowrie_africa_use","source.carlos_cash_cowries","unverified","Cowrie shells served as money in Africa, in places until the late 19th century.","https://carlos.emory.edu/cash-cowries","L3 card.how_money_works.003.c2","L3 question.how_money_works.003.q1; L4 question.how_money_works.004.q3","","","","","","corroborated","Britannica: the money cowrie 'has served as currency in Africa and elsewhere'. The Carlos Museum: up until the late 19th century they were used as money. The British Museum shows shells valued as money in West and Central Africa. (https://www.britannica.com/animal/cowrie https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf)",""
"fact.how_money_works.cowrie_africa_use","source.brit_cowrie","unverified","Cowrie shells served as money in Africa, in places until the late 19th century.","https://www.britannica.com/animal/cowrie","L3 card.how_money_works.003.c2","L3 question.how_money_works.003.q1; L4 question.how_money_works.004.q3","","","","","","corroborated","Britannica: the money cowrie 'has served as currency in Africa and elsewhere'. The Carlos Museum: up until the late 19th century they were used as money. The British Museum shows shells valued as money in West and Central Africa. (https://www.britannica.com/animal/cowrie https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf)",""
"fact.how_money_works.cowrie_china_payments","source.britishmuseum_money_gallery","unverified","In China, strings of cowrie shells were used in royal gifts and payments from around 1000 BCE.","https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf","L3 card.how_money_works.003.c2","L3 question.how_money_works.003.q1; L4 question.how_money_works.004.q3","","","","","","corroborated","British Museum Money Gallery: 'strings of shells were used in royal gifts and payments from around 1000 BC.' Wikipedia's Radical 154 page notes bei (shell) was also an Old Chinese term for money. (https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf https://en.wikipedia.org/wiki/Radical_154)",""
"fact.how_money_works.cowrie_chinese_characters","source.britishmuseum_money_gallery","unverified","Many modern Chinese characters about money, such as those for buy, loan and tax, include the ancient symbol for a cowrie shell.","https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf","L3 card.how_money_works.003.c2","L3 question.how_money_works.003.q1; L4 question.how_money_works.004.q3","","","","","","corroborated","British Museum Money Gallery lists 貝 (cowrie shell) inside 買 buy, 貸 loan and 賦 tax. Wikipedia's Radical 154 page: characters concerning money, property or wealth usually have the shell radical. (https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf https://en.wikipedia.org/wiki/Radical_154)",""
"fact.how_money_works.salt_ethiopia_bars","source.persee_pankhurst_primitive_money","unverified","In Ethiopia, bars of salt were used as money for many hundreds of years, until the 1930s.","https://www.persee.fr/doc/jafr_0037-9166_1962_num_32_2_1358","L3 card.how_money_works.003.c3","L3 question.how_money_works.003.q3","","","","","","corroborated","Pankhurst (1962): 'bars of salt, pieces of cloth and bars of iron' served as money 'for many hundred years prior to the Italian invasion of 1935.' MoneyMuseum: salt bars were still in use in Ethiopia at the beginning of the 20th century. (https://www.persee.fr/doc/jafr_0037-9166_1962_num_32_2_1358 https://www.moneymuseum.com/en/coins?id=1613)",""
"fact.how_money_works.salt_dual_use","source.moneymuseum_amole_salt","unverified","Salt made good money partly because it is a commodity that nearly everyone needs.","https://www.moneymuseum.com/en/coins?id=1613","L3 card.how_money_works.003.c3; L39 card.how_money_works.039.c4","L3 question.how_money_works.003.q3","","","","","","corroborated","MoneyMuseum: amole salt bar money 'owes its popularity to its double use as means of exchange and as raw material.' The Encyclopedia of Money: salt is 'one of those commodities universally in demand'. (https://www.moneymuseum.com/en/coins?id=1613 https://encyclopedia-of-money.blogspot.com/2011/10/salt-currency.html)",""
"fact.how_money_works.yap_stones_from_palau","source.smithsonian_yap_okeefe","unverified","Yap's stone money discs were quarried on Palau, hundreds of kilometers away, and carried back across the sea.","https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/","L3 card.how_money_works.003.c4","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","Smithsonian: the coins were quarried 250 miles away on Palau and carried in canoes. NPR: explorers from Yap carved limestone found on an island hundreds of miles away. The University of Oregon: islanders sailed hundreds of kilometers to quarry the stone. (https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/ https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money https://news.uoregon.edu/content/researchers-turn-stones-find-ancient-origin-bitcoin)",""
"fact.how_money_works.yap_stones_from_palau","source.npr_island_of_stone_money","unverified","Yap's stone money discs were quarried on Palau, hundreds of kilometers away, and carried back across the sea.","https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money","L3 card.how_money_works.003.c4","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","Smithsonian: the coins were quarried 250 miles away on Palau and carried in canoes. NPR: explorers from Yap carved limestone found on an island hundreds of miles away. The University of Oregon: islanders sailed hundreds of kilometers to quarry the stone. (https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/ https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money https://news.uoregon.edu/content/researchers-turn-stones-find-ancient-origin-bitcoin)",""
"fact.how_money_works.yap_stone_size","source.smithsonian_yap_okeefe","unverified","The largest Yap stones are more than 3.5 meters across.","https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/","L3 card.how_money_works.003.c1; L3 card.how_money_works.003.c4; L10 card.how_money_works.010.c3","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","Smithsonian: coins 'as much as 12 feet in diameter' (about 3.7 m). The St. Louis Fed says up to 13 feet; Furness (quoted by Friedman) says a foot to twelve feet. All exceed 3.5 m. (https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/ https://www.stlouisfed.org/open-vault/2021/december/what-is-money https://archive.org/stream/IslandOfStoneMoney/island%20of%20stone%20money_djvu.txt)",""
"fact.how_money_works.yap_stone_size","source.stlouisfed_what_is_money","unverified","The largest Yap stones are more than 3.5 meters across.","https://www.stlouisfed.org/open-vault/2021/december/what-is-money","L3 card.how_money_works.003.c1; L3 card.how_money_works.003.c4; L10 card.how_money_works.010.c3","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","Smithsonian: coins 'as much as 12 feet in diameter' (about 3.7 m). The St. Louis Fed says up to 13 feet; Furness (quoted by Friedman) says a foot to twelve feet. All exceed 3.5 m. (https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/ https://www.stlouisfed.org/open-vault/2021/december/what-is-money https://archive.org/stream/IslandOfStoneMoney/island%20of%20stone%20money_djvu.txt)",""
"fact.how_money_works.yap_ownership_without_moving","source.npr_island_of_stone_money","unverified","Large Yap stones usually stayed put when they changed hands; everyone simply knew who the new owner was.","https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money","L3 card.how_money_works.003.c4; L8 card.how_money_works.008.c4; L33 card.how_money_works.033.c4","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","NPR: the stone doesn't move; 'everybody in the village knows the stone now has a new owner.' Furness via Friedman: the new owner accepts 'the bare acknowledgment of ownership' and the stone stays on the former owner's premises. (https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money https://archive.org/stream/IslandOfStoneMoney/island%20of%20stone%20money_djvu.txt https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/)",""
"fact.how_money_works.yap_ownership_without_moving","source.hoover_friedman_stone_money","unverified","Large Yap stones usually stayed put when they changed hands; everyone simply knew who the new owner was.","https://miltonfriedman.hoover.org/objects/56723/the-island-of-stone-money","L3 card.how_money_works.003.c4; L8 card.how_money_works.008.c4; L33 card.how_money_works.033.c4","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","NPR: the stone doesn't move; 'everybody in the village knows the stone now has a new owner.' Furness via Friedman: the new owner accepts 'the bare acknowledgment of ownership' and the stone stays on the former owner's premises. (https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money https://archive.org/stream/IslandOfStoneMoney/island%20of%20stone%20money_djvu.txt https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/)",""
"fact.how_money_works.yap_sunken_stone","source.hoover_friedman_stone_money","unverified","According to Yap tradition, recorded by visitor William Furness, one stone sank in a storm on its way home, and islanders agreed it still counted as its owners' wealth.","https://miltonfriedman.hoover.org/objects/56723/the-island-of-stone-money","L3 card.how_money_works.003.c4; L6 card.how_money_works.006.c4","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","Friedman quotes Furness: a family's wealth was an enormous stone lying at the bottom of the sea after a storm, its purchasing power 'as valid as if it were leaning visibly against the side of the owner's house.' NPR and Smithsonian recount the same story. (https://archive.org/stream/IslandOfStoneMoney/island%20of%20stone%20money_djvu.txt https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/)",""
"fact.how_money_works.yap_sunken_stone","source.npr_island_of_stone_money","unverified","According to Yap tradition, recorded by visitor William Furness, one stone sank in a storm on its way home, and islanders agreed it still counted as its owners' wealth.","https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money","L3 card.how_money_works.003.c4; L6 card.how_money_works.006.c4","L3 question.how_money_works.003.q2; L6 question.how_money_works.006.q3; L8 question.how_money_works.008.q3; L33 question.how_money_works.033.q3","","","","","","corroborated","Friedman quotes Furness: a family's wealth was an enormous stone lying at the bottom of the sea after a storm, its purchasing power 'as valid as if it were leaning visibly against the side of the owner's house.' NPR and Smithsonian recount the same story. (https://archive.org/stream/IslandOfStoneMoney/island%20of%20stone%20money_djvu.txt https://www.npr.org/sections/money/2011/02/15/131934618/the-island-of-stone-money https://www.smithsonianmag.com/history/david-okeefe-the-king-of-hard-currency-37051930/)",""
"fact.how_money_works.lydia_first_coins_650","source.britishmuseum_money_gallery","unverified","The first coins were probably made in Lydia, in what is now Turkey, around 650 BCE.","https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf","L4 card.how_money_works.004.c1; L4 card.how_money_works.004.c3; L23 card.how_money_works.023.c1","L4 question.how_money_works.004.q1; L10 question.how_money_works.010.q4; L23 question.how_money_works.023.q3","","","","","","corroborated","British Museum: 'The first coins were probably produced and used in Lydia, now central Turkey', with electrum coins of about 650 BC. World History Encyclopedia dates the earliest staters to the second half of the 7th century BCE. (https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf https://www.worldhistory.org/article/797/the-importance-of-the-lydian-stater-as-the-worlds/)",""
"fact.how_money_works.lydia_first_coins_650","source.worldhistory_lydian_stater","unverified","The first coins were probably made in Lydia, in what is now Turkey, around 650 BCE.","https://www.worldhistory.org/article/797/the-importance-of-the-lydian-stater-as-the-worlds/","L4 card.how_money_works.004.c1; L4 card.how_money_works.004.c3; L23 card.how_money_works.023.c1","L4 question.how_money_works.004.q1; L10 question.how_money_works.010.q4; L23 question.how_money_works.023.q3","","","","","","corroborated","British Museum: 'The first coins were probably produced and used in Lydia, now central Turkey', with electrum coins of about 650 BC. World History Encyclopedia dates the earliest staters to the second half of the 7th century BCE. (https://www.britishmuseum.org/sites/default/files/2021-05/Money_Gallery_LPG_2020_Room_68.pdf https://www.worldhistory.org/article/797/the-importance-of-the-lydian-stater-as-the-worlds/)",""
