fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.music.sound_compressions","source.brit_sound_physics","unverified","A vibrating object pushes on the air, making compressions (high pressure) and rarefactions (low pressure) that travel outward as a pressure wave.","https://www.britannica.com/science/sound-physics","L2 card.music.002.c2; L2 card.music.002.c4; L3 card.music.003.c2; L10 card.music.010.c2; L10 card.music.010.c4; L11 card.music.011.c2; L15 card.music.015.c2; L71 card.music.071.c3","L2 question.music.002.q2; L10 question.music.010.q3; L71 question.music.071.q3","","","","","","corroborated","OpenStax and Britannica each describe sound waves in air as alternating compressions and rarefactions moving out from the source. (https://www.britannica.com/science/sound-physics https://openstax.org/books/college-physics-2e/pages/17-1-sound)",""
"fact.music.air_molecules_oscillate","source.brit_sound_physics","unverified","In a sound wave, air molecules oscillate back and forth along the wave's direction instead of traveling along with it, like a squeeze running down a coiled spring.","https://www.britannica.com/science/sound-physics","L2 card.music.002.c2","L2 question.music.002.q2; L10 question.music.010.q3; L71 question.music.071.q3","","","","","","corroborated","OpenStax describes sound in air as a longitudinal wave, the medium oscillating along the direction of travel while the disturbance moves outward. (https://openstax.org/books/college-physics-2e/pages/17-1-sound)","one-page"
"fact.music.eardrum_vibrates","source.nidcd_how_we_hear","unverified","The eardrum vibrates from incoming sound waves and passes the vibrations to three tiny bones in the middle ear.","https://www.nidcd.nih.gov/health/how-do-we-hear","L2 card.music.002.c4; L10 card.music.010.c2","L10 question.music.010.q3","","","","","","corroborated","Wikipedia's Eardrum article: the membrane transmits pressure changes of sound from the air to the ossicles (malleus, incus, stapes). (https://en.wikipedia.org/wiki/Eardrum)","one-page weak-pages"
"fact.music.speed_of_sound_air","source.openstax_physics_speed_of_sound","unverified","Sound travels through air at about 343 meters per second at 20 C.","https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength","L2 card.music.002.c3; L10 card.music.010.c2","L2 question.music.002.q3; L100 question.music.100.q2","","","","","","corroborated","West Texas A&M and other physics references give about 343 m/s in air at room temperature; Britannica gives 331 m/s at 0 C, consistent with this. (https://www.wtamu.edu/~cbaird/sq/2013/02/14/does-sound-travel-faster-in-space/ https://www.britannica.com/science/sound-physics)",""
"fact.music.thunder_three_seconds_km","source.noaa_thunder_distance","unverified","Light arrives almost at once but sound covers about a kilometer every 3 seconds, so each 3 seconds from lightning to thunder means about 1 km.","https://www.noaa.gov/jetstream/lightning/sound-of-thunder/learning-lesson-determining-distance-to-thunderstorm","L2 card.music.002.c3","L2 question.music.002.q3; L100 question.music.100.q2","","","","","","corroborated","NOAA's lightning safety guidance: divide the seconds between flash and thunder by 3 to get kilometers; 343 m/s times 3 s is about 1,030 m. (https://www.noaa.gov/jetstream/lightning/lightning-safety)","one-page"
"fact.music.thunder_three_seconds_km","source.openstax_physics_speed_of_sound","unverified","Light arrives almost at once but sound covers about a kilometer every 3 seconds, so each 3 seconds from lightning to thunder means about 1 km.","https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength","L2 card.music.002.c3","L2 question.music.002.q3; L100 question.music.100.q2","","","","","","corroborated","NOAA's lightning safety guidance: divide the seconds between flash and thunder by 3 to get kilometers; 343 m/s times 3 s is about 1,030 m. (https://www.noaa.gov/jetstream/lightning/lightning-safety)","one-page"
"fact.music.pitch_is_frequency","source.brit_pitch_music","unverified","Pitch is how we perceive frequency: a sound is higher or lower according to how many times per second its source vibrates, measured in hertz (Hz).","https://www.britannica.com/art/pitch-music","L3 card.music.003.c2; L8 card.music.008.c2; L10 card.music.010.c4; L74 card.music.074.c3; L84 card.music.084.c2","L3 question.music.003.q2; L5 question.music.005.q3; L74 question.music.074.q3; L84 question.music.084.q3","","","","","","corroborated","Britannica (sound) says frequency in hertz determines pitch; OpenStax says the perception of frequency is called pitch. (https://www.britannica.com/science/sound-physics https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength)",""
"fact.music.pitch_is_frequency","source.openstax_physics_speed_of_sound","unverified","Pitch is how we perceive frequency: a sound is higher or lower according to how many times per second its source vibrates, measured in hertz (Hz).","https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength","L3 card.music.003.c2; L8 card.music.008.c2; L10 card.music.010.c4; L74 card.music.074.c3; L84 card.music.084.c2","L3 question.music.003.q2; L5 question.music.005.q3; L74 question.music.074.q3; L84 question.music.084.q3","","","","","","corroborated","Britannica (sound) says frequency in hertz determines pitch; OpenStax says the perception of frequency is called pitch. (https://www.britannica.com/science/sound-physics https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength)",""
"fact.music.a440_standard","source.brit_pitch_music","unverified","The international standard tuning pitch sets the A above middle C at 440 Hz; it was agreed in 1939 and confirmed as ISO 16 in 1975.","https://www.britannica.com/art/pitch-music","L3 card.music.003.c1; L3 card.music.003.c2; L3 card.music.003.c3; L10 card.music.010.c2; L20 card.music.020.c1; L53 card.music.053.c1; L98 card.music.098.c2","L3 question.music.003.q1","","","","","","corroborated","Wikipedia's Concert pitch article: a 1939 international conference recommended A = 440 Hz, and ISO formalized it as ISO 16 (1955), reaffirmed in 1975. (https://en.wikipedia.org/wiki/Concert_pitch https://webstore.ansi.org/standards/iso/iso161975)",""
"fact.music.a440_standard","source.iso_16_standard_pitch","unverified","The international standard tuning pitch sets the A above middle C at 440 Hz; it was agreed in 1939 and confirmed as ISO 16 in 1975.","https://www.iso.org/standard/3601.html","L3 card.music.003.c1; L3 card.music.003.c2; L3 card.music.003.c3; L10 card.music.010.c2; L20 card.music.020.c1; L53 card.music.053.c1; L98 card.music.098.c2","L3 question.music.003.q1","","","","","","corroborated","Wikipedia's Concert pitch article: a 1939 international conference recommended A = 440 Hz, and ISO formalized it as ISO 16 (1955), reaffirmed in 1975. (https://en.wikipedia.org/wiki/Concert_pitch https://webstore.ansi.org/standards/iso/iso161975)",""
"fact.music.pitch_before_1939","source.brit_pitch_music","unverified","Before 1939 the tuning A varied by place: France's diapason normal set it at 435 Hz, while Britain's Old Philharmonic Pitch was above 450 Hz.","https://www.britannica.com/art/pitch-music","L3 card.music.003.c3","L3 question.music.003.q1","","","","","","corroborated","Wikipedia's Concert pitch article gives the 1859 French diapason normal as 435 Hz and old philharmonic pitch as about 452 Hz. (https://en.wikipedia.org/wiki/Concert_pitch)","one-page weak-pages"
"fact.music.hearing_range_20_20k","source.openstax_physics_speed_of_sound","unverified","Human hearing spans roughly 20 Hz to 20,000 Hz (20 kHz).","https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength","L3 card.music.003.c4; L18 card.music.018.c1; L89 card.music.089.c2","L3 question.music.003.q3; L18 question.music.018.q3; L42 question.music.042.q3; L89 question.music.089.q3","","","","","","corroborated","OpenStax gives the audible range as 20 to 20,000 Hz, and Britannica gives a typical human range of 20 Hz to 20,000 Hz. (https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength https://www.britannica.com/science/sound-physics)",""
"fact.music.hearing_range_20_20k","source.brit_sound_physics","unverified","Human hearing spans roughly 20 Hz to 20,000 Hz (20 kHz).","https://www.britannica.com/science/sound-physics","L3 card.music.003.c4; L18 card.music.018.c1; L89 card.music.089.c2","L3 question.music.003.q3; L18 question.music.018.q3; L42 question.music.042.q3; L89 question.music.089.q3","","","","","","corroborated","OpenStax gives the audible range as 20 to 20,000 Hz, and Britannica gives a typical human range of 20 Hz to 20,000 Hz. (https://openstax.org/books/college-physics-2e/pages/17-2-speed-of-sound-frequency-and-wavelength https://www.britannica.com/science/sound-physics)",""
"fact.music.age_high_pitch_loss","source.nidcd_age_related_hearing_loss","unverified","Age-related hearing loss most often affects high-pitched sounds, like a phone ringing or a microwave beeping, while low-pitched hearing is often unaffected.","https://www.nidcd.nih.gov/health/age-related-hearing-loss","L3 card.music.003.c4; L10 card.music.010.c3","L3 question.music.003.q3; L10 question.music.010.q2; L18 question.music.018.q3; L42 question.music.042.q3; L89 question.music.089.q3","","","","","","corroborated","The National Institute on Aging says age-related hearing loss often makes high-pitched sounds harder to hear first. (https://www.nia.nih.gov/health/hearing-and-hearing-loss/hearing-loss-common-problem-older-adults https://www.hopkinsmedicine.org/health/conditions-and-diseases/presbycusis)",""
"fact.music.beat_definition","source.brit_rhythm_music","unverified","The beat is the steady pulse listeners perceive in music, the regular unit that divides musical time.","https://www.britannica.com/art/rhythm-music","L4 card.music.004.c1; L4 card.music.004.c4; L15 card.music.015.c3; L36 card.music.036.c4; L44 card.music.044.c4; L63 card.music.063.c2; L66 card.music.066.c3; L85 card.music.085.c2; L91 card.music.091.c3","L4 question.music.004.q3; L36 question.music.036.q3; L63 question.music.063.q3","","","","","","corroborated","Wikipedia defines the beat as the basic unit of time, the pulse, the rhythm listeners would tap their toes to. (https://en.wikipedia.org/wiki/Beat_(music))","one-page weak-pages"
"fact.music.tempo_bpm","source.brit_rhythm_music","unverified","Tempo is the speed of the beat, often counted in beats per minute (BPM); at 60 BPM one beat falls every second, and 120 BPM is twice as fast.","https://www.britannica.com/art/rhythm-music","L4 card.music.004.c2; L95 card.music.095.c3","L4 question.music.004.q1; L95 question.music.095.q3; L100 question.music.100.q4","","","","","","corroborated","Wikipedia's Tempo article: tempo is typically measured in beats per minute, 60 BPM means one beat per second and 120 BPM is twice as rapid. (https://en.wikipedia.org/wiki/Tempo)","one-page weak-pages"
"fact.music.italian_tempo_terms","source.openlearn_music_theory_tempo","unverified","Traditional Italian tempo markings include adagio (slow), andante (at a walking pace), allegro (fast) and presto (very fast).","https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-8.1","L4 card.music.004.c2","L4 question.music.004.q1; L95 question.music.095.q3; L100 question.music.100.q4","","","","","","corroborated","Wikipedia's Tempo article lists adagio as slow, andante as at a walking pace, allegro as fast and bright and presto as very fast. (https://en.wikipedia.org/wiki/Tempo)","one-page weak-pages"
"fact.music.meter_groups","source.brit_rhythm_music","unverified","Meter organizes beats into regular groups called measures or bars; listeners tend to hear beats in groups of two or three, with strong and weak beats.","https://www.britannica.com/art/rhythm-music","L4 card.music.004.c3; L57 card.music.057.c4","L4 question.music.004.q2; L37 question.music.037.q3; L44 question.music.044.q3","","","","","","corroborated","Wikipedia's Metre article describes recurring patterns of strong and weak beats in bars, with duple (two) and triple (three) metres. (https://en.wikipedia.org/wiki/Metre_(music))","one-page weak-pages"
"fact.music.waltz_three_four","source.brit_waltz","unverified","The waltz is danced in 3/4 time, three beats to a measure.","https://www.britannica.com/art/waltz","L4 card.music.004.c3; L37 card.music.037.c3; L44 card.music.044.c3","L4 question.music.004.q2; L37 question.music.037.q3; L44 question.music.044.q3","","","","","","corroborated","Wikipedia's Metre article gives the waltz as the classic triple metre example, in 3/4 time with a one-two-three count. (https://en.wikipedia.org/wiki/Metre_(music))","one-page weak-pages"
"fact.music.contour_steps_leaps","source.brit_melody","unverified","A melody's contour is its overall shape as it rises, falls or arches; melodies move by steps to neighboring notes or by leaps over several.","https://www.britannica.com/art/melody","L5 card.music.005.c2; L5 card.music.005.c4; L92 card.music.092.c3","L5 question.music.005.q1; L9 question.music.009.q3; L92 question.music.092.q3","","","","","","corroborated","Wikipedia's Melody article describes melodic motion as conjunct (steps between adjacent pitches) or disjunct (leaps) and discusses overall shape and contour. (https://en.wikipedia.org/wiki/Melody)","one-page weak-pages"
"fact.music.twinkle_shared_tune","source.brit_ah_vous_dirai_je","unverified","The melody of the French song ""Ah, vous dirai-je, Maman"", first published without words in 1761 by an unknown composer, carries Twinkle, Twinkle, the alphabet song and Baa, Baa, Black Sheep.","https://www.britannica.com/topic/Ah-vous-dirai-je-Maman","L5 card.music.005.c1; L5 card.music.005.c4","L5 question.music.005.q2","","","","","","corroborated","Britannica's article on whether Mozart wrote the tune and Wikipedia both say the French melody predates Mozart and is shared by Twinkle, the ABC song and Baa, Baa, Black Sheep. (https://www.britannica.com/story/did-mozart-write-twinkle-twinkle-little-star https://en.wikipedia.org/wiki/Twinkle,_Twinkle,_Little_Star)",""
"fact.music.transposed_melody_recognition","source.imagingneuro_melody_transposition","unverified","Contour and intervals depend on the relationships between notes, not their exact pitches, so most people recognize a melody moved to a new starting note (transposed).","https://direct.mit.edu/imag/article/doi/10.1162/imag_a_00352/124908/Melody-transposition-tolerance-in-the-human-cortex","L5 card.music.005.c3; L5 card.music.005.c4; L98 card.music.098.c3","L5 question.music.005.q2; L5 question.music.005.q3; L43 question.music.043.q3; L98 question.music.098.q3","","","","","","corroborated","A 2017 Psychonomic Bulletin & Review study and Dowling and Fujitani (1971) show listeners recognize transposed melodies through contour and interval relationships. (https://link.springer.com/article/10.3758/s13423-017-1406-5 https://www.brainmusic.org/EducationalActivities/DowlingFujitani_1971.pdf)",""
"fact.music.triad_structure","source.brit_triad","unverified","A triad is a chord of three notes, the root, third and fifth; traditional Western harmony builds chords by stacking thirds, as in C-E-G, the C major triad.","https://www.britannica.com/art/triad-music","L6 card.music.006.c1; L6 card.music.006.c2; L7 card.music.007.c2; L68 card.music.068.c3","L6 question.music.006.q1; L7 question.music.007.q1; L68 question.music.068.q2","","","","","","corroborated","Open Music Theory (Viva Pressbooks) describes triads as root, third and fifth stacked in thirds; OpenLearn gives C-E-G as the C major triad. (https://viva.pressbooks.pub/openmusictheory/chapter/triads/ https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-7)",""
"fact.music.triad_structure","source.openlearn_music_theory_triad","unverified","A triad is a chord of three notes, the root, third and fifth; traditional Western harmony builds chords by stacking thirds, as in C-E-G, the C major triad.","https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-7","L6 card.music.006.c1; L6 card.music.006.c2; L7 card.music.007.c2; L68 card.music.068.c3","L6 question.music.006.q1; L7 question.music.007.q1; L68 question.music.068.q2","","","","","","corroborated","Open Music Theory (Viva Pressbooks) describes triads as root, third and fifth stacked in thirds; OpenLearn gives C-E-G as the C major triad. (https://viva.pressbooks.pub/openmusictheory/chapter/triads/ https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-7)",""
"fact.music.triad_structure","source.brit_harmony_music","unverified","A triad is a chord of three notes, the root, third and fifth; traditional Western harmony builds chords by stacking thirds, as in C-E-G, the C major triad.","https://www.britannica.com/art/harmony-music","L6 card.music.006.c1; L6 card.music.006.c2; L7 card.music.007.c2; L68 card.music.068.c3","L6 question.music.006.q1; L7 question.music.007.q1; L68 question.music.068.q2","","","","","","corroborated","Open Music Theory (Viva Pressbooks) describes triads as root, third and fifth stacked in thirds; OpenLearn gives C-E-G as the C major triad. (https://viva.pressbooks.pub/openmusictheory/chapter/triads/ https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-7)",""
"fact.music.consonance_dissonance_def","source.brit_harmony_music","unverified","Consonance gives an impression of stability and rest; dissonance creates tension or clash; music uses both to build and release tension.","https://www.britannica.com/art/harmony-music","L6 card.music.006.c3","L6 question.music.006.q2; L94 question.music.094.q3","","","","","","corroborated","Wikipedia's Consonance and dissonance article quotes Kamien: consonances are points of rest and resolution; a dissonance's tension demands onward motion. (https://en.wikipedia.org/wiki/Consonance_and_dissonance)","one-page weak-pages"
"fact.music.seconds_dissonant","source.brit_interval_music","unverified","Traditional Western theory counts seconds (like two neighboring keys) and sevenths as dissonant, and octaves, fifths, thirds and sixths as consonant.","https://www.britannica.com/art/interval-music","L6 card.music.006.c3; L94 card.music.094.c2","L6 question.music.006.q2; L94 question.music.094.q3","","","","","","corroborated","Wikipedia lists unisons, octaves, fourths, fifths, thirds and sixths as consonant and seconds, sevenths and tritones as dissonant in traditional Western theory. (https://en.wikipedia.org/wiki/Consonance_and_dissonance)","one-page weak-pages"
"fact.music.tsimane_consonance","source.mitnews_tsimane_consonance","unverified","In a 2016 study, the Tsimane' of the Bolivian Amazon, with little exposure to Western music, told consonant and dissonant chords apart but rated them equally pleasant.","https://news.mit.edu/2016/music-tastes-cultural-not-hardwired-brain-0713","L6 card.music.006.c4","L6 question.music.006.q3; L7 question.music.007.q3; L100 question.music.100.q3","","","","","","corroborated","McDermott et al., Nature 2016, and Brandeis University's release report the Tsimane' rated consonant and dissonant chords as equally pleasant. (https://www.nature.com/articles/nature18635 https://www.brandeis.edu/now/2016/july/music-biology-tsimane.html)",""
"fact.music.consonance_preference_learned","source.mitnews_tsimane_consonance","unverified","The 2016 study concluded that preferring consonance depends on exposure to Western music and is not innate; American listeners, especially musicians, preferred it most.","https://news.mit.edu/2016/music-tastes-cultural-not-hardwired-brain-0713","L6 card.music.006.c4","L6 question.music.006.q3; L7 question.music.007.q3; L100 question.music.100.q3","","","","","","corroborated","Phys.org and the Nature paper report the preference was undetectable in the Tsimane', small in Bolivian town groups and larger in Americans, largest in musicians. (https://phys.org/news/2016-07-music-musical-cultural-hardwired-brain.html https://www.nature.com/articles/nature18635)",""
"fact.music.semitone_step","source.openlearn_music_theory_major_scale","unverified","A semitone (half step) is the smallest step on a keyboard, from one key to the very next, black or white; two semitones make a tone.","https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-5.2","L7 card.music.007.c2; L8 card.music.008.c3; L62 card.music.062.c4; L88 card.music.088.c2","L7 question.music.007.q1; L10 question.music.010.q4; L41 question.music.041.q3; L62 question.music.062.q2; L78 question.music.078.q3; L88 question.music.088.q3","","","","","","corroborated","Wikipedia's Semitone article: the smallest interval commonly used in Western music, half of a whole tone, one twelfth of an octave in equal temperament. (https://en.wikipedia.org/wiki/Semitone https://www.britannica.com/art/equal-temperament)",""
"fact.music.semitone_step","source.brit_equal_temperament","unverified","A semitone (half step) is the smallest step on a keyboard, from one key to the very next, black or white; two semitones make a tone.","https://www.britannica.com/art/equal-temperament","L7 card.music.007.c2; L8 card.music.008.c3; L62 card.music.062.c4; L88 card.music.088.c2","L7 question.music.007.q1; L10 question.music.010.q4; L41 question.music.041.q3; L62 question.music.062.q2; L78 question.music.078.q3; L88 question.music.088.q3","","","","","","corroborated","Wikipedia's Semitone article: the smallest interval commonly used in Western music, half of a whole tone, one twelfth of an octave in equal temperament. (https://en.wikipedia.org/wiki/Semitone https://www.britannica.com/art/equal-temperament)",""
"fact.music.major_minor_thirds","source.openlearn_music_theory_triad","unverified","A major triad has a major third (four semitones) above its root; a minor triad has a minor third (three semitones); both have a perfect fifth: C-E-G vs C-E flat-G.","https://www.open.edu/openlearn/history-the-arts/music/an-introduction-music-theory/content-section-7","L7 card.music.007.c1; L7 card.music.007.c2; L41 card.music.041.c3; L62 card.music.062.c4; L78 card.music.078.c2","L7 question.music.007.q1; L10 question.music.010.q4; L41 question.music.041.q3; L62 question.music.062.q2; L78 question.music.078.q3; L88 question.music.088.q3","","","","","","corroborated","Open Music Theory and Britannica both define major triads as a major third plus perfect fifth, minor triads as a minor third plus perfect fifth; major thirds are four semitones, minor three. (https://viva.pressbooks.pub/openmusictheory/chapter/triads/ https://www.britannica.com/art/triad-music)",""
"fact.music.major_minor_thirds","source.brit_triad","unverified","A major triad has a major third (four semitones) above its root; a minor triad has a minor third (three semitones); both have a perfect fifth: C-E-G vs C-E flat-G.","https://www.britannica.com/art/triad-music","L7 card.music.007.c1; L7 card.music.007.c2; L41 card.music.041.c3; L62 card.music.062.c4; L78 card.music.078.c2","L7 question.music.007.q1; L10 question.music.010.q4; L41 question.music.041.q3; L62 question.music.062.q2; L78 question.music.078.q3; L88 question.music.088.q3","","","","","","corroborated","Open Music Theory and Britannica both define major triads as a major third plus perfect fifth, minor triads as a minor third plus perfect fifth; major thirds are four semitones, minor three. (https://viva.pressbooks.pub/openmusictheory/chapter/triads/ https://www.britannica.com/art/triad-music)",""
"fact.music.children_tempo_before_mode","source.dallabella_tempo_mode_2001","unverified","In a 2001 study, 3- and 4-year-olds did not reliably tell happy from sad music; 5-year-olds judged by tempo alone; 6- to 8-year-olds, like adults, used tempo and major/minor.","https://dallabella-lab.ca/wp-content/uploads/2023/01/Dalla-Bella-et-al_2001_A-developmental-study-of-the-affective-value-of-tempo-and-mode-in-music.pdf","L7 card.music.007.c3; L93 card.music.093.c3","L7 question.music.007.q2","","","","","","corroborated","APA PsycNet's record and a 2013 Frontiers review summarize Dalla Bella et al. (2001): tempo is mastered before mode, with mode used from about age 6. (https://psycnet.apa.org/record/2001-01551-006 https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00464/full)",""
"fact.music.png_major_minor_study","source.plosone_png_major_minor","unverified","A 2022 study of 170 people in Papua New Guinea found that hearing major as happier than minor was strongly tied to exposure to Western-style music such as church hymns.","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0269597","L7 card.music.007.c1; L7 card.music.007.c4; L93 card.music.093.c3","L7 question.music.007.q3","","","","","","corroborated","The PubMed and PMC records of Smit et al. (2022) confirm 170 participants and the conclusion that major-minor valence is strongly associated with exposure to Western-influenced music. (https://pubmed.ncbi.nlm.nih.gov/35767551/ https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9242494/)",""
"fact.music.png_universal_not_excluded","source.plosone_png_major_minor","unverified","The 2022 study's authors said they could not exclude a small universal effect, but the pattern points mainly to culture.","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0269597","L7 card.music.007.c4","L7 question.music.007.q3","","","","","","corroborated","The PMC abstract ends that valence is strongly associated with exposure to Western-influenced music, ""although we cannot exclude the possibility of universality"". (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9242494/)","one-page"
