fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.art_history.prehistoric_art_forms","source.brit_prehistoric_art","unverified","Prehistoric art includes paintings on cave walls, like those at Chauvet and Lascaux, and small portable carvings in bone and ivory.","https://www.britannica.com/art/prehistoric-art","L1 card.art_history.001.c3","L1 question.art_history.001.q3; L25 question.art_history.025.q3; L41 question.art_history.041.q3; L100 question.art_history.100.q2","","","","","","corroborated","Wikipedia's Upper Paleolithic art overview and the Bradshaw Foundation: the period's art includes cave paintings and portable carved figurines of ivory and bone. (https://en.wikipedia.org/wiki/Art_of_the_Upper_Paleolithic https://www.bradshawfoundation.com/sculpture/venus_of_hohle_fels.php)",""
"fact.art_history.egypt_art_purpose","source.brit_egyptian_art","unverified","Ancient Egyptian art, made over about three thousand years BCE, served the king and the gods.","https://www.britannica.com/art/Egyptian-art","L1 card.art_history.001.c3; L12 card.art_history.012.c4","L1 question.art_history.001.q3; L25 question.art_history.025.q3; L41 question.art_history.041.q3; L100 question.art_history.100.q2","","","","","","corroborated","Wikipedia and the Australian Museum: Egyptian art served religious and funerary purposes, honoring the gods and the pharaoh, over roughly three millennia. (https://en.wikipedia.org/wiki/Art_of_ancient_Egypt https://australian.museum/learn/cultures/international-collection/ancient-egyptian/art-in-ancient-egypt/)",""
"fact.art_history.medieval_church_art","source.brit_christianity_art","unverified","From late antiquity to the Counter-Reformation, Western art was essentially the art of the church.","https://www.britannica.com/topic/Christianity/Art-and-iconography","L1 card.art_history.001.c3; L25 card.art_history.025.c2; L31 card.art_history.031.c2","L1 question.art_history.001.q3; L25 question.art_history.025.q3; L31 question.art_history.031.q3; L41 question.art_history.041.q3; L100 question.art_history.100.q2","","","","","","corroborated","Palo Alto College's art history text and Wikipedia: the Church was the main patron of medieval European art, most of which served Christian worship. (https://pressbooks.pub/pacarthistory/chapter/the-art-of-christendom-the-middle-ages-in-europe/ https://en.wikipedia.org/wiki/Medieval_art)",""
"fact.art_history.renaissance_rebirth","source.brit_renaissance","unverified","Renaissance is French for 'rebirth'; beginning in 14th-century Italy, it revived the learning and art of ancient Greece and Rome.","https://www.britannica.com/event/Renaissance","L1 card.art_history.001.c3; L1 card.art_history.001.c4; L31 card.art_history.031.c2","L1 question.art_history.001.q3; L2 question.art_history.002.q3; L25 question.art_history.025.q3; L31 question.art_history.031.q3; L39 question.art_history.039.q3; L41 question.art_history.041.q3; L49 question.art_history.049.q3; L51 question.art_history.051.q3; L55 question.art_history.055.q3; L86 question.art_history.086.q3; L100 question.art_history.100.q2","","","","","","corroborated","History.com and TheCollector: Renaissance means rebirth; it began in 14th-century Italy as a revival of the art and learning of ancient Greece and Rome. (https://www.history.com/topics/renaissance/renaissance https://www.thecollector.com/what-is-italian-renaissance-rebirth/)",""
"fact.art_history.baroque_drama","source.brit_baroque","unverified","Baroque art, roughly of the 1600s, aimed for drama, movement and emotion.","https://www.britannica.com/art/Baroque-art-and-architecture","L1 card.art_history.001.c3; L41 card.art_history.041.c1","L1 question.art_history.001.q3; L25 question.art_history.025.q3; L41 question.art_history.041.q3; L100 question.art_history.100.q2","","","","","","corroborated","Art guides describe 17th-century Baroque art by its drama, movement, tension and intense emotion. (https://www.culturefrontier.com/baroque-art-characteristics/ https://www.joelatimer.com/baroque-art-movement-the-17th-century-style-that-made-drama-an-art-form/)",""
"fact.art_history.modern_photography","source.brit_western_painting_modern","unverified","Modern painting began in mid-19th-century France and rejected traditional rules; photography freed painting from being the only way to depict the world accurately.","https://www.britannica.com/art/Western-painting/Modern","L1 card.art_history.001.c3; L1 card.art_history.001.c4; L55 card.art_history.055.c3","L1 question.art_history.001.q3; L2 question.art_history.002.q3; L25 question.art_history.025.q3; L31 question.art_history.031.q3; L39 question.art_history.039.q3; L41 question.art_history.041.q3; L49 question.art_history.049.q3; L51 question.art_history.051.q3; L55 question.art_history.055.q3; L86 question.art_history.086.q3; L100 question.art_history.100.q2","","","","","","corroborated","Open textbooks on modern art: modern painting emerged in mid-19th-century France, and photography released painting from the need to be realistic. (https://pressbooks.pub/art104/chapter/early-photography-realism/ https://courses.lumenlearning.com/suny-fmcc-hum140/chapter/4-9-modern-and-contemporary-art/)",""
"fact.art_history.brancusi_customs_1926","source.moma_brancusi_trial","unverified","In 1926 US customs refused to accept Constantin Brancusi's bronze Bird in Space as a sculpture and charged a 40% duty on it as a manufacture of metal.","https://www.moma.org/explore/inside_out/2014/07/24/but-is-it-art-constantin-brancusi-vs-the-united-states/","L2 card.art_history.002.c1; L2 card.art_history.002.c3","L2 question.art_history.002.q1; L2 question.art_history.002.q2; L50 question.art_history.050.q6; L70 question.art_history.070.q4; L85 question.art_history.085.q3; L98 question.art_history.098.q3; L100 question.art_history.100.q3","","","","","","corroborated","Wikipedia and DailyArt: in October 1926 customs imposed a 40% tariff on the bronze, classing it as a manufacture of metal rather than duty-free sculpture. (https://en.wikipedia.org/wiki/Bird_in_Space https://www.dailyartmagazine.com/art-and-justice-the-forgotten-case-of-bird-in-space-by-constantin-brancusi/)","unopened-source"
"fact.art_history.bird_in_space_look","source.met_bird_in_space","unverified","In Bird in Space, Brancusi left out wings and feathers, elongated the body and reduced the head and beak to a slanted oval; the bronze is polished like a mirror.","https://www.metmuseum.org/art/collection/search/486757","L2 card.art_history.002.c2","","","","","","","corroborated","Wikipedia: elongated body, head and beak reduced to a slanted oval plane, no wings or feathers; the court extract describes it as polished all over like a mirror. (https://en.wikipedia.org/wiki/Bird_in_Space https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm)","unopened-source"
"fact.art_history.bird_in_space_look","source.bellevue_brancusi_decision","unverified","In Bird in Space, Brancusi left out wings and feathers, elongated the body and reduced the head and beak to a slanted oval; the bronze is polished like a mirror.","https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm","L2 card.art_history.002.c2","","","","","","","corroborated","Wikipedia: elongated body, head and beak reduced to a slanted oval plane, no wings or feathers; the court extract describes it as polished all over like a mirror. (https://en.wikipedia.org/wiki/Bird_in_Space https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm)",""
"fact.art_history.bird_in_space_flight","source.guggenheim_bird_in_space","unverified","Bird in Space conveys the idea of flight rather than the look of a particular bird.","https://www.guggenheim.org/artwork/669","L2 card.art_history.002.c2","","","","","","","corroborated","The Met's catalogue and Wikipedia say Brancusi concentrated on the bird's movement, not its physical attributes. (https://www.metmuseum.org/art/collection/search/486757 https://en.wikipedia.org/wiki/Bird_in_Space)",""
"fact.art_history.brancusi_ruling_1928","source.bellevue_brancusi_decision","unverified","In 1928 a US customs court ruled Bird in Space an original sculpture and a work of art, recognizing a new school of art that portrays abstract ideas rather than imitating natural objects.","https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm","L2 card.art_history.002.c4","L2 question.art_history.002.q2","","","","","","corroborated","Wikipedia: Judge Waite's November 1928 decision found it 'a piece of sculpture and a work of art'; several legal summaries quote the 'new school of art' passage. (https://en.wikipedia.org/wiki/Bird_in_Space https://jrmccarthy-law.com/2024/03/05/%F0%9F%96%8C-arts-legal-definition-brancusi-v-united-states/)",""
"fact.art_history.brancusi_ruling_1928","source.moma_brancusi_trial","unverified","In 1928 a US customs court ruled Bird in Space an original sculpture and a work of art, recognizing a new school of art that portrays abstract ideas rather than imitating natural objects.","https://www.moma.org/explore/inside_out/2014/07/24/but-is-it-art-constantin-brancusi-vs-the-united-states/","L2 card.art_history.002.c4","L2 question.art_history.002.q2","","","","","","corroborated","Wikipedia: Judge Waite's November 1928 decision found it 'a piece of sculpture and a work of art'; several legal summaries quote the 'new school of art' passage. (https://en.wikipedia.org/wiki/Bird_in_Space https://jrmccarthy-law.com/2024/03/05/%F0%9F%96%8C-arts-legal-definition-brancusi-v-united-states/)","unopened-source"
"fact.art_history.brancusi_judge_bird","source.bellevue_brancusi_decision","unverified","The court admitted it might be hard to associate the sculpture with a bird, but found it pleasing to look at.","https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm","L2 card.art_history.002.c4","L2 question.art_history.002.q2","","","","","","corroborated","Commentaries on Brancusi v. United States quote the decision: 'while some difficulty might be encountered in associating it with a bird, it is nevertheless pleasing to look at'. (https://www.artinsociety.com/the-controversies-of-constantin-brancusi-princess-x-and-the-boundaries-of-art.html https://en.wikipedia.org/wiki/Bird_in_Space)",""
"fact.art_history.old_sculpture_definition","source.bellevue_brancusi_decision","unverified","Before the Brancusi case, US courts treated sculpture as work carved or shaped in the likeness of natural models, such as people and animals.","https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm","L2 card.art_history.002.c3","L2 question.art_history.002.q2; L68 question.art_history.068.q3; L81 question.art_history.081.q3; L100 question.art_history.100.q3","","","","","","corroborated","Summaries of the case say earlier rulings defined sculpture as imitations of natural objects, chiefly the human form, in their true proportions. (https://www.dailyartmagazine.com/art-and-justice-the-forgotten-case-of-bird-in-space-by-constantin-brancusi/ https://france-amerique.com/brancusi-v-united-states-modern-art-on-trial/)",""
"fact.art_history.old_sculpture_definition","source.moma_brancusi_trial","unverified","Before the Brancusi case, US courts treated sculpture as work carved or shaped in the likeness of natural models, such as people and animals.","https://www.moma.org/explore/inside_out/2014/07/24/but-is-it-art-constantin-brancusi-vs-the-united-states/","L2 card.art_history.002.c3","L2 question.art_history.002.q2; L68 question.art_history.068.q3; L81 question.art_history.081.q3; L100 question.art_history.100.q3","","","","","","corroborated","Summaries of the case say earlier rulings defined sculpture as imitations of natural objects, chiefly the human form, in their true proportions. (https://www.dailyartmagazine.com/art-and-justice-the-forgotten-case-of-bird-in-space-by-constantin-brancusi/ https://france-amerique.com/brancusi-v-united-states-modern-art-on-trial/)","unopened-source"
"fact.art_history.crowninshield_testimony","source.dailyart_brancusi_trial","unverified","At the trial, critic Frank Crowninshield testified that the work suggested flight, grace and speed, just as a bird does.","https://www.dailyartmagazine.com/art-and-justice-the-forgotten-case-of-bird-in-space-by-constantin-brancusi/","L2 card.art_history.002.c3","L2 question.art_history.002.q2; L68 question.art_history.068.q3; L81 question.art_history.081.q3; L100 question.art_history.100.q3","","","","","","corroborated","Trial transcripts reproduced in case histories record Crowninshield saying it 'has the suggestion of flight, it suggests grace, aspiration, vigor, coupled with speed'. (https://www2.bellevuecollege.edu/artshum/materials/art/Tanzi/Summer04/203T/BrancusiCourtCase.htm https://en.wikipedia.org/wiki/Bird_in_Space)",""
"fact.art_history.elements_building_blocks","source.getty_elements_of_art","unverified","The elements of art are the building blocks artists use to make a work of art: line, shape, form, space, color and texture.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c1; L3 card.art_history.003.c4","L42 question.art_history.042.q3; L61 question.art_history.061.q3; L91 question.art_history.091.q3","","","","","","corroborated","Art education references list the elements of art as line, shape, form, space, color, texture (and often value) and call them the building blocks of art. (https://www.thehistoryofart.org/topics/elements-of-art/ https://www.materialsforthearts.org/wp-content/uploads/2020/06/Critique-Resource-Elements-of-Art-and-Design.pdf)",""
"fact.art_history.element_line","source.getty_elements_of_art","unverified","A line is a mark longer than it is wide; lines can be straight or curved, thick or thin.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c2","L3 question.art_history.003.q1; L22 question.art_history.022.q3; L64 question.art_history.064.q3; L73 question.art_history.073.q3; L84 question.art_history.084.q3","","","","","","corroborated","Other art-education pages define line as a mark with greater length than width, varying in direction and thickness. (https://www.thehistoryofart.org/topics/elements-of-art/)","one-page"
"fact.art_history.element_shape","source.getty_elements_of_art","unverified","A shape is a closed line; shapes are flat and can be geometric, like squares and circles, or organic, like free-form natural shapes.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c2","L3 question.art_history.003.q1; L22 question.art_history.022.q3; L64 question.art_history.064.q3; L73 question.art_history.073.q3; L84 question.art_history.084.q3","","","","","","corroborated","Art-education references describe shape as a flat, enclosed area, either geometric or organic (free-form). (https://www.thehistoryofart.org/topics/elements-of-art/)","one-page"
"fact.art_history.element_color","source.getty_elements_of_art","unverified","In art, color is light reflected off objects.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c3","L3 question.art_history.003.q2; L4 question.art_history.004.q3; L46 question.art_history.046.q3","","","","","","corroborated","Art-education resources define color as the element produced when light reflects off an object. (https://www.thehistoryofart.org/topics/elements-of-art/ https://www.materialsforthearts.org/wp-content/uploads/2020/06/Critique-Resource-Elements-of-Art-and-Design.pdf)",""
"fact.art_history.element_texture","source.getty_elements_of_art","unverified","Texture is the surface quality of a work, real or implied; a drawing of a porcupine may look prickly, but the paper is still smooth.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c3","L3 question.art_history.003.q2; L4 question.art_history.004.q3; L46 question.art_history.046.q3","","","","","","corroborated","Art-education pages distinguish actual (tactile) texture from implied (visual) texture that only looks rough or soft. (https://www.thehistoryofart.org/topics/elements-of-art/)","one-page"
"fact.art_history.element_form","source.getty_elements_of_art","unverified","Form means three-dimensional shapes, such as balls, cylinders and boxes.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c4","L42 question.art_history.042.q3; L61 question.art_history.061.q3","","","","","","corroborated","Art-education pages define form as three-dimensional, with length, width and depth. (https://www.thehistoryofart.org/topics/elements-of-art/)","one-page"
"fact.art_history.element_space","source.getty_elements_of_art","unverified","Space is the area around and between objects; the empty space around them is negative space, which has a shape too. Space can also mean the feeling of depth.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L3 card.art_history.003.c4; L29 card.art_history.029.c4; L32 card.art_history.032.c4","L3 question.art_history.003.q3; L6 question.art_history.006.q3; L29 question.art_history.029.q3; L32 question.art_history.032.q3; L36 question.art_history.036.q3; L71 question.art_history.071.q3; L87 question.art_history.087.q3","","","","","","corroborated","Art-education pages define positive and negative space and note that space also covers the illusion of depth in a flat picture. (https://www.thehistoryofart.org/topics/elements-of-art/ https://www.materialsforthearts.org/wp-content/uploads/2020/06/Critique-Resource-Elements-of-Art-and-Design.pdf)",""
"fact.art_history.newton_color_circle","source.royalsociety_colour_wheel","unverified","In Opticks (1704), Isaac Newton arranged the colors of the spectrum in a circle, an early color wheel.","https://royalsociety.org/blog/2021/11/colour-wheel/","L4 card.art_history.004.c2","L4 question.art_history.004.q1; L67 question.art_history.067.q3; L82 question.art_history.082.q3","","","","","","corroborated","Britannica and color-history pages: Newton's Opticks (1704) joined the ends of the spectrum into a circle, the first colour wheel. (https://www.britannica.com/topic/Opticks-by-Newton https://study.com/academy/lesson/who-invented-the-color-wheel.html)",""
"fact.art_history.primary_colors","source.getty_elements_of_art","unverified","In traditional color theory for painters, the primary colors are red, yellow and blue; other colors are mixes of them.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L4 card.art_history.004.c2; L4 card.art_history.004.c3; L67 card.art_history.067.c3","L4 question.art_history.004.q1; L67 question.art_history.067.q3; L82 question.art_history.082.q3","","","","","","corroborated","Art-education references give red, yellow and blue as the traditional painters' primaries from which other hues are mixed. (https://www.canva.com/colors/color-wheel/ https://www.thehistoryofart.org/topics/elements-of-art/)",""
"fact.art_history.secondary_colors","source.getty_elements_of_art","unverified","Mixing two primary colors makes a secondary color: orange, green or violet.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L4 card.art_history.004.c2; L4 card.art_history.004.c3","L4 question.art_history.004.q1; L67 question.art_history.067.q3; L82 question.art_history.082.q3","","","","","","corroborated","Color-wheel references: red plus yellow gives orange, yellow plus blue gives green, blue plus red gives violet. (https://www.canva.com/colors/color-wheel/)","one-page"
"fact.art_history.complements_opposite","source.getty_elements_of_art","unverified","Complementary colors sit directly across the color wheel, such as red and green, blue and orange, and yellow and violet; each pair shares no common primary.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L4 card.art_history.004.c3","L4 question.art_history.004.q3; L10 question.art_history.010.q5; L62 question.art_history.062.q3","","","","","","corroborated","Wikipedia and Canva: complementary colors lie opposite on the wheel; traditional pairs are red-green, yellow-purple and blue-orange. (https://en.wikipedia.org/wiki/Complementary_colors https://www.canva.com/colors/color-wheel/)",""
"fact.art_history.complements_mix_brown","source.getty_elements_of_art","unverified","Mixed together, complementary paints neutralize each other and make brown.","https://www.getty.edu/education/teachers/building_lessons/elements_art.pdf","L4 card.art_history.004.c3; L63 card.art_history.063.c3","L4 question.art_history.004.q3; L10 question.art_history.010.q5; L62 question.art_history.062.q3","","","","","","corroborated","Painting guides: mixing complementary pigments neutralizes them toward brown or gray. (https://justpaint.org/neutralizing-color/ https://en.wikipedia.org/wiki/Complementary_colors)",""
"fact.art_history.chevreul_gobelins","source.brit_chevreul","unverified","Soon after becoming director of dyeing at the Gobelins royal tapestry works in Paris in 1824, chemist Michel-Eugène Chevreul received complaints that the tapestry colors looked weak.","https://www.britannica.com/biography/Michel-Eugene-Chevreul","L4 card.art_history.004.c1; L4 card.art_history.004.c4","L4 question.art_history.004.q2; L4 question.art_history.004.q3; L56 question.art_history.056.q3; L62 question.art_history.062.q3; L63 question.art_history.063.q3; L100 question.art_history.100.q4","","","","","","corroborated","Wikipedia and colour-theory histories: Chevreul, director of dyes at the Gobelins from 1824, was asked about tapestry colours that looked dull or lacked depth. (https://en.wikipedia.org/wiki/Michel_Eug%C3%A8ne_Chevreul https://www.webexhibits.org/colorart/simultaneous.html)",""
"fact.art_history.chevreul_gobelins","source.lindahall_chevreul","unverified","Soon after becoming director of dyeing at the Gobelins royal tapestry works in Paris in 1824, chemist Michel-Eugène Chevreul received complaints that the tapestry colors looked weak.","https://www.lindahall.org/about/news/scientist-of-the-day/michel-chevreul/","L4 card.art_history.004.c1; L4 card.art_history.004.c4","L4 question.art_history.004.q2; L4 question.art_history.004.q3; L56 question.art_history.056.q3; L62 question.art_history.062.q3; L63 question.art_history.063.q3; L100 question.art_history.100.q4","","","","","","corroborated","Wikipedia and colour-theory histories: Chevreul, director of dyes at the Gobelins from 1824, was asked about tapestry colours that looked dull or lacked depth. (https://en.wikipedia.org/wiki/Michel_Eug%C3%A8ne_Chevreul https://www.webexhibits.org/colorart/simultaneous.html)",""
"fact.art_history.chevreul_contrast","source.brit_chevreul","unverified","Chevreul found the problem was optical, not the dye: colors placed side by side change how each other look. He published this law of simultaneous contrast in 1839.","https://www.britannica.com/biography/Michel-Eugene-Chevreul","L4 card.art_history.004.c4; L63 card.art_history.063.c4","L4 question.art_history.004.q2; L4 question.art_history.004.q3; L56 question.art_history.056.q3; L62 question.art_history.062.q3; L63 question.art_history.063.q3; L100 question.art_history.100.q4","","","","","","corroborated","WebExhibits: Chevreul showed the apparent fading was due to simultaneous contrast between adjacent threads; his law was published in 1839. (https://www.webexhibits.org/colorart/simultaneous.html https://en.wikipedia.org/wiki/Michel_Eug%C3%A8ne_Chevreul)",""
