fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.middle_ages.odoacer_king","source.brit_odoacer","unverified","Odoacer called himself king, not emperor, and recognized the eastern emperor, Zeno, as his overlord.","https://www.britannica.com/biography/Odoacer","L3 card.middle_ages.003.c1; L3 card.middle_ages.003.c2","L3 question.middle_ages.003.q1; L3 question.middle_ages.003.q2; L4 question.middle_ages.004.q3; L10 question.middle_ages.010.q1; L100 question.middle_ages.100.q1","","","","","","corroborated","Wikipedia Odoacer: he ruled as King of Italy and nominally accepted the suzerainty of Emperor Zeno. (https://en.wikipedia.org/wiki/Odoacer)","one-page weak-pages"
"fact.middle_ages.roman_civil_service_continued","source.brit_theodoric","unverified","Under Theodoric, the Romans of Italy were still governed by the old Roman civil service, which carried on more or less unchanged.","https://www.britannica.com/biography/Theodoric-king-of-Italy","L3 card.middle_ages.003.c4; L10 card.middle_ages.010.c3","L3 question.middle_ages.003.q2","","","","","","corroborated","Wikipedia Theodoric the Great: allowed Roman citizens to remain subject to Roman law and the Roman judicial system. (https://en.wikipedia.org/wiki/Theodoric_the_Great)","one-page weak-pages"
"fact.middle_ages.visigoths_spain","source.brit_visigoth","unverified","After losing most of their lands in Gaul in 507, the Visigoths ruled a kingdom in Spain with its capital at Toledo, until Muslim forces destroyed it in 711.","https://www.britannica.com/topic/Visigoth","L3 card.middle_ages.003.c3; L6 card.middle_ages.006.c2; L8 card.middle_ages.008.c4; L48 card.middle_ages.048.c2","L3 question.middle_ages.003.q3; L6 question.middle_ages.006.q3; L8 question.middle_ages.008.q3","","","","","","corroborated","Wikipedia Visigothic Kingdom: after defeat at Vouillé in 507 the kingdom was centred in Hispania with Toledo as capital, until the Umayyad conquest from 711. (https://en.wikipedia.org/wiki/Visigothic_Kingdom)","one-page weak-pages"
"fact.middle_ages.vandals_africa","source.brit_north_africa_vandals","unverified","The Vandals took Carthage in 439 and ruled a kingdom in North Africa until Justinian's general Belisarius destroyed it in 533-534.","https://www.britannica.com/place/North-Africa/The-Vandal-conquest","L3 card.middle_ages.003.c3","L3 question.middle_ages.003.q3; L6 question.middle_ages.006.q3; L8 question.middle_ages.008.q3","","","","","","corroborated","Wikipedia Vandal Kingdom: captured Carthage in 439; conquered by Belisarius in 533-534. (https://en.wikipedia.org/wiki/Vandal_Kingdom)","one-page weak-pages"
"fact.middle_ages.franks_britain_settlers","source.brit_franks","unverified","By about 500 the Franks ruled northern Gaul, and Angles, Saxons and Jutes were settling in Britain.","https://www.britannica.com/topic/Frank-people","L3 card.middle_ages.003.c3","L3 question.middle_ages.003.q3; L6 question.middle_ages.006.q3; L8 question.middle_ages.008.q3","","","","","","corroborated","Wikipedia Clovis I: united the Franks and conquered northern Gaul by the 490s; Wikipedia Anglo-Saxon settlement of Britain: 5th-6th centuries. (https://en.wikipedia.org/wiki/Clovis_I https://en.wikipedia.org/wiki/Anglo-Saxon_settlement_of_Britain)","weak-pages"
"fact.middle_ages.franks_britain_settlers","source.brit_anglo_saxon","unverified","By about 500 the Franks ruled northern Gaul, and Angles, Saxons and Jutes were settling in Britain.","https://www.britannica.com/topic/Anglo-Saxon","L3 card.middle_ages.003.c3","L3 question.middle_ages.003.q3; L6 question.middle_ages.006.q3; L8 question.middle_ages.008.q3","","","","","","corroborated","Wikipedia Clovis I: united the Franks and conquered northern Gaul by the 490s; Wikipedia Anglo-Saxon settlement of Britain: 5th-6th centuries. (https://en.wikipedia.org/wiki/Clovis_I https://en.wikipedia.org/wiki/Anglo-Saxon_settlement_of_Britain)","weak-pages"
"fact.middle_ages.arian_goths","source.brit_theodoric","unverified","Theodoric's Ostrogoths and the Visigoths were Arian Christians, not Catholics.","https://www.britannica.com/biography/Theodoric-king-of-Italy","L3 card.middle_ages.003.c4; L6 card.middle_ages.006.c3","L7 question.middle_ages.007.q3","","","","","","corroborated","Wikipedia Arianism: the Goths, including Ostrogoths and Visigoths, adopted Arian Christianity. (https://en.wikipedia.org/wiki/Arianism)","one-page weak-pages"
"fact.middle_ages.arian_goths","source.brit_visigoth","unverified","Theodoric's Ostrogoths and the Visigoths were Arian Christians, not Catholics.","https://www.britannica.com/topic/Visigoth","L3 card.middle_ages.003.c4; L6 card.middle_ages.006.c3","L7 question.middle_ages.007.q3","","","","","","corroborated","Wikipedia Arianism: the Goths, including Ostrogoths and Visigoths, adopted Arian Christianity. (https://en.wikipedia.org/wiki/Arianism)","one-page weak-pages"
"fact.middle_ages.theodoric_rule","source.brit_theodoric","unverified","The Ostrogoth king Theodoric invaded Italy in 489, killed Odoacer in 493 and ruled Italy as king until 526.","https://www.britannica.com/biography/Theodoric-king-of-Italy","L3 card.middle_ages.003.c3; L3 card.middle_ages.003.c4; L10 card.middle_ages.010.c2","L3 question.middle_ages.003.q3; L6 question.middle_ages.006.q3; L7 question.middle_ages.007.q3; L8 question.middle_ages.008.q3","","","","","","corroborated","Wikipedia Theodoric the Great: King of Italy 493-526; killed Odoacer in 493. (https://en.wikipedia.org/wiki/Theodoric_the_Great)","one-page weak-pages"
"fact.middle_ages.theodoric_rule","source.brit_odoacer","unverified","The Ostrogoth king Theodoric invaded Italy in 489, killed Odoacer in 493 and ruled Italy as king until 526.","https://www.britannica.com/biography/Odoacer","L3 card.middle_ages.003.c3; L3 card.middle_ages.003.c4; L10 card.middle_ages.010.c2","L3 question.middle_ages.003.q3; L6 question.middle_ages.006.q3; L7 question.middle_ages.007.q3; L8 question.middle_ages.008.q3","","","","","","corroborated","Wikipedia Theodoric the Great: King of Italy 493-526; killed Odoacer in 493. (https://en.wikipedia.org/wiki/Theodoric_the_Great)","one-page weak-pages"
"fact.middle_ages.theodoric_goths_romans","source.brit_theodoric","unverified","In Theodoric's Italy only Goths served in the army, while Romans ran the civil government.","https://www.britannica.com/biography/Theodoric-king-of-Italy","L3 card.middle_ages.003.c4","L7 question.middle_ages.007.q3","","","","","","corroborated","Wikipedia Theodoric the Great: only Goths could carry military equipment or hold key positions in the military hierarchy. (https://en.wikipedia.org/wiki/Theodoric_the_Great)","one-page weak-pages"
"fact.middle_ages.byzantine_thousand_years","source.brit_byzantine","unverified","The Byzantine Empire, the eastern half of the Roman Empire, survived for about a thousand years after the western half and fell to the Ottoman Turks in 1453.","https://www.britannica.com/place/Byzantine-Empire","L4 card.middle_ages.004.c1; L4 card.middle_ages.004.c3; L79 card.middle_ages.079.c3; L98 card.middle_ages.098.c3","L4 question.middle_ages.004.q3; L5 question.middle_ages.005.q3; L79 question.middle_ages.079.q3","","","","","","corroborated","Wikipedia Byzantine Empire: the continuation of the Roman Empire in the East, lasting until the fall of Constantinople in 1453. (https://en.wikipedia.org/wiki/Byzantine_Empire)","one-page weak-pages"
"fact.middle_ages.byzantine_romaioi","source.brit_byzantine","unverified","The empire's people called themselves Romaioi, Romans; the modern name Byzantine comes from Byzantium, the old Greek colony where Constantinople was founded in 330.","https://www.britannica.com/place/Byzantine-Empire","L4 card.middle_ages.004.c2; L12 card.middle_ages.012.c4; L41 card.middle_ages.041.c2; L79 card.middle_ages.079.c3","L4 question.middle_ages.004.q1; L10 question.middle_ages.010.q2; L41 question.middle_ages.041.q3; L79 question.middle_ages.079.q3","","","","","","corroborated","Wikipedia Byzantine Empire: its inhabitants called themselves Romans (Rhomaioi); the term Byzantine derives from Byzantium; Constantinople founded 330. (https://en.wikipedia.org/wiki/Byzantine_Empire)","one-page weak-pages"
"fact.middle_ages.byzantine_greek","source.brit_byzantine","unverified","Over time, Greek replaced Latin as the language of the eastern empire's government.","https://www.britannica.com/place/Byzantine-Empire","L4 card.middle_ages.004.c2; L5 card.middle_ages.005.c3; L10 card.middle_ages.010.c1; L38 card.middle_ages.038.c3","L4 question.middle_ages.004.q1; L5 question.middle_ages.005.q3; L10 question.middle_ages.010.q2; L41 question.middle_ages.041.q3; L79 question.middle_ages.079.q3","","","","","","corroborated","Wikipedia Byzantine Empire: Greek gradually replaced Latin for official use; under Heraclius (610-641) Greek was the language of government. (https://en.wikipedia.org/wiki/Byzantine_Empire https://en.wikipedia.org/wiki/Heraclius)","weak-pages"
"fact.middle_ages.constantinople_land_walls","source.columbia_constantinople_land_walls","unverified","Constantinople's land walls, begun under Emperor Theodosius II in 412, combined a moat, an outer wall and a main wall with 96 towers.","https://mcid.mcah.columbia.edu/istanbul-documentation-project/land-walls-constantinople","L4 card.middle_ages.004.c3; L24 card.middle_ages.024.c4; L87 card.middle_ages.087.c1","L4 question.middle_ages.004.q2; L10 question.middle_ages.010.q5; L24 question.middle_ages.024.q3; L47 question.middle_ages.047.q3; L86 question.middle_ages.086.q3; L87 question.middle_ages.087.q1","","","","","","corroborated","Wikipedia Walls of Constantinople: first phase finished by 413 under Theodosius II; main inner wall, lower outer wall and a wide moat; 96 towers. (https://www.livius.org/articles/place/constantinople-istanbul/constantinople-photos/constantinople-theodosian-walls/ https://en.wikipedia.org/wiki/Walls_of_Constantinople)",""
"fact.middle_ages.walls_held","source.brit_byzantine","unverified","Constantinople's walls held firm in the early Middle Ages against Germanic, Hun, Avar, Slav and Arab attackers; the city finally fell to Ottoman forces armed with heavy artillery in 1453.","https://www.britannica.com/place/Byzantine-Empire","L4 card.middle_ages.004.c3; L8 card.middle_ages.008.c3; L10 card.middle_ages.010.c3; L47 card.middle_ages.047.c4; L87 card.middle_ages.087.c1","L4 question.middle_ages.004.q2; L10 question.middle_ages.010.q5; L24 question.middle_ages.024.q3; L47 question.middle_ages.047.q3; L86 question.middle_ages.086.q3; L87 question.middle_ages.087.q1","","","","","","corroborated","Wikipedia Walls of Constantinople: the walls saved the city during sieges by the Avar-Sassanian coalition, Arabs, Rus and Bulgars, among others; the city fell to the Ottomans on 29 May 1453. (https://en.wikipedia.org/wiki/Walls_of_Constantinople)","one-page weak-pages"
"fact.middle_ages.solidus","source.brit_solidus","unverified","The Byzantine gold coin, the solidus (called the bezant in the West), weighed about 4.5 grams, was known for its purity for centuries and dominated European trade until the 13th century.","https://www.britannica.com/topic/solidus-Byzantine-coin","L4 card.middle_ages.004.c4","","","","","","","corroborated","Wikipedia Solidus (coin): about 4.5 g, essentially unaltered in weight and purity until the 10th century; known as the bezant in the West. (https://en.wikipedia.org/wiki/Solidus_(coin))","one-page weak-pages"
"fact.middle_ages.justinian_reign","source.brit_justinian","unverified","Justinian I ruled the Byzantine Empire from 527 to 565.","https://www.britannica.com/biography/Justinian-I","L5 card.middle_ages.005.c1; L5 card.middle_ages.005.c2","L5 question.middle_ages.005.q2; L71 question.middle_ages.071.q3","","","","","","corroborated","Wikipedia Justinian I: emperor from 527 to 565. (https://en.wikipedia.org/wiki/Justinian_I)","one-page weak-pages"
"fact.middle_ages.digest_commission","source.brit_code_of_justinian","unverified","Between 530 and 533, a commission of 16 lawyers led by Tribonian compiled the Digest of Roman legal writings, published in 50 books.","https://www.britannica.com/topic/Code-of-Justinian","L5 card.middle_ages.005.c2","L5 question.middle_ages.005.q2; L71 question.middle_ages.071.q3","","","","","","corroborated","Wikipedia Corpus Juris Civilis: the commission under Tribonian began about 530 and completed the Digest within three years, in 533. (https://en.wikipedia.org/wiki/Corpus_Juris_Civilis)","one-page weak-pages"
"fact.middle_ages.code_repealed","source.brit_code_of_justinian","unverified","Justinian's code rationalized hundreds of years of Roman law: contradictions were removed, and laws left out of it were repealed.","https://www.britannica.com/topic/Code-of-Justinian","L5 card.middle_ages.005.c2; L5 card.middle_ages.005.c1","L5 question.middle_ages.005.q2; L71 question.middle_ages.071.q3","","","","","","corroborated","Wikipedia Corpus Juris Civilis: the parts were to be the sole source of law; reference to any other source was forbidden. (https://en.wikipedia.org/wiki/Corpus_Juris_Civilis)","one-page weak-pages"
"fact.middle_ages.corpus_name","source.brit_code_of_justinian","unverified","Justinian's collections of law are known together as the Corpus Juris Civilis, the ""Body of Civil Law"".","https://www.britannica.com/topic/Code-of-Justinian","L5 card.middle_ages.005.c3","L5 question.middle_ages.005.q3; L73 question.middle_ages.073.q3; L99 question.middle_ages.099.q3","","","","","","corroborated","Wikipedia Corpus Juris Civilis: the modern name for Justinian's collection, ""Body of Civil Law"". (https://en.wikipedia.org/wiki/Corpus_Juris_Civilis)","one-page weak-pages"
"fact.middle_ages.civil_law_legacy","source.brit_code_of_justinian","unverified","Roman law, through Justinian's code, became the foundation of civil law, the legal system used today in continental Europe and throughout Latin America.","https://www.britannica.com/topic/Code-of-Justinian","L5 card.middle_ages.005.c3; L10 card.middle_ages.010.c3; L73 card.middle_ages.073.c4; L99 card.middle_ages.099.c4","L5 question.middle_ages.005.q3; L73 question.middle_ages.073.q3; L99 question.middle_ages.099.q3","","","","","","corroborated","Wikipedia Corpus Juris Civilis: forms the basis of civil law systems in continental Europe and Latin America. (https://en.wikipedia.org/wiki/Corpus_Juris_Civilis)","one-page weak-pages"
"fact.middle_ages.hagia_sophia_built","source.brit_hagia_sophia","unverified","After the Nika riots burned the earlier church in January 532, Justinian had Hagia Sophia built; it was completed in 537.","https://www.britannica.com/topic/Hagia-Sophia","L5 card.middle_ages.005.c1; L5 card.middle_ages.005.c4; L10 card.middle_ages.010.c2; L5 card.middle_ages.005.c5; L38 card.middle_ages.038.c2; L47 card.middle_ages.047.c4","L5 question.middle_ages.005.q1; L38 question.middle_ages.038.q3; L50 question.middle_ages.050.q7; L87 question.middle_ages.087.q3","","","","","","corroborated","Wikipedia Hagia Sophia: built 532-537 after the Nika riots destroyed the previous church. (https://en.wikipedia.org/wiki/Hagia_Sophia)","one-page weak-pages"
"fact.middle_ages.hagia_sophia_architects","source.brit_hagia_sophia","unverified","Hagia Sophia, meaning ""Holy Wisdom"", was designed by Anthemius of Tralles and Isidorus of Miletus.","https://www.britannica.com/topic/Hagia-Sophia","L5 card.middle_ages.005.c4","L5 question.middle_ages.005.q1; L50 question.middle_ages.050.q7","","","","","","corroborated","EBSCO Research Starters and Wikipedia: ""holy wisdom""; architects Anthemius of Tralles and Isidore of Miletus. (https://www.ebsco.com/research-starters/religion-and-philosophy/hagia-sophia-built/ https://en.wikipedia.org/wiki/Hagia_Sophia)",""
"fact.middle_ages.hagia_sophia_dome","source.brit_hagia_sophia_architecture","unverified","Hagia Sophia's main dome is about 32 meters across, and windows at its base hide the supports in daylight, so the dome seems to float.","https://www.britannica.com/topic/Hagia-Sophia/Architecture","L5 card.middle_ages.005.c4","L5 question.middle_ages.005.q1; L50 question.middle_ages.050.q7","","","","","","corroborated","Wikipedia Hagia Sophia gives the dome as about 32.7-33.5 m across; Columbia course page: forty windows at the dome's base create the sensation that the dome floats. (https://en.wikipedia.org/wiki/Hagia_Sophia https://projects.mcah.columbia.edu/courses/medmil/pages/non-mma-pages/text_links/hagiasophtext.html)",""
"fact.middle_ages.procopius_golden_chain","source.columbia_procopius_hagia_sophia","unverified","The historian Procopius wrote that the dome seemed ""suspended from heaven by that golden chain"".","https://projects.mcah.columbia.edu/medieval-architecture/htm/or/ma_or_gloss_proko.htm","L5 card.middle_ages.005.c4","L5 question.middle_ages.005.q1; L50 question.middle_ages.050.q7","","","","","","corroborated","Columbia Medieval Architecture course page quotes Procopius: the dome appears not founded on solid masonry but suspended from Heaven by that golden chain. (https://projects.mcah.columbia.edu/courses/medmil/pages/non-mma-pages/text_links/hagiasophtext.html)","one-page"
"fact.middle_ages.hagia_sophia_largest","source.brit_hagia_sophia","unverified","For nearly a thousand years, Hagia Sophia was the largest cathedral in Christendom.","https://www.britannica.com/topic/Hagia-Sophia","L5 card.middle_ages.005.c5","","","","","","","corroborated","New World Encyclopedia: the largest cathedral ever built in the world for nearly a thousand years, until Seville Cathedral was completed in 1520. (https://www.newworldencyclopedia.org/entry/Hagia_Sophia)","one-page"
"fact.middle_ages.france_name","source.brit_franks","unverified","The Franks were a Germanic-speaking people, and the name France comes from their name.","https://www.britannica.com/topic/Frank-people","L6 card.middle_ages.006.c1","","","","","","","corroborated","Online Etymology Dictionary, France: from Medieval Latin Francia, from Francus, a Frank. (https://www.etymonline.com/word/France)","one-page"
"fact.middle_ages.franks_powerful","source.brit_franks","unverified","The Franks built the most powerful Christian kingdom of early medieval western Europe.","https://www.britannica.com/topic/Frank-people","L6 card.middle_ages.006.c1","","","","","","","corroborated","Wikipedia Francia: the largest post-Roman kingdom in Western Europe. (https://en.wikipedia.org/wiki/Francia)","one-page weak-pages"
"fact.middle_ages.clovis_louis","source.brit_clovis","unverified","A form of Clovis's name, Louis, became the most common name of French kings.","https://www.britannica.com/biography/Clovis-I","L6 card.middle_ages.006.c1","","","","","","","corroborated","Wikipedia Clovis I: his Frankish name is the origin of the French name Louis, borne by 18 kings of France. (https://en.wikipedia.org/wiki/Clovis_I)","one-page weak-pages"
"fact.middle_ages.clovis_reign","source.brit_clovis","unverified","Clovis was king of the Franks from 481 to 511, and in 486 he took over the last Roman-ruled territory in Gaul.","https://www.britannica.com/biography/Clovis-I","L6 card.middle_ages.006.c2","L6 question.middle_ages.006.q1; L6 question.middle_ages.006.q3","","","","","","corroborated","Wikipedia Clovis I: king 481-511; defeated Syagrius, ruler of the last Roman remnant in Gaul, at Soissons in 486. (https://en.wikipedia.org/wiki/Clovis_I)","one-page weak-pages"
"fact.middle_ages.clovis_unites","source.brit_franks","unverified","Clovis forced the other Frankish groups to accept his rule.","https://www.britannica.com/topic/Frank-people","L6 card.middle_ages.006.c2","L6 question.middle_ages.006.q1; L6 question.middle_ages.006.q3","","","","","","corroborated","Wikipedia Clovis I: first king to unite all the Franks under one ruler. (https://en.wikipedia.org/wiki/Clovis_I)","one-page weak-pages"
"fact.middle_ages.clovis_vouille","source.brit_france_merovingians","unverified","In 507 Clovis defeated the Visigoths and took Aquitaine, in southwestern Gaul.","https://www.britannica.com/place/France/The-Merovingians","L6 card.middle_ages.006.c2","L6 question.middle_ages.006.q1; L6 question.middle_ages.006.q3","","","","","","corroborated","Wikipedia Battle of Vouillé: in 507 the Franks defeated the Visigoths and conquered most of their lands in Gaul. (https://en.wikipedia.org/wiki/Battle_of_Vouill%C3%A9)","one-page weak-pages"
