fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.everyday_technology.tool_history_day_clock","source.brit_volta","unverified","Squeezing 3.3 million years of tools into 24 hours, Homo sapiens (300,000 years) arrives at about 9:49 p.m., wheels (about 3500 BCE) about 2.5 minutes before midnight, Volta's 1800 battery about 6 seconds before, and Edison's 1879 bulb under 4 seconds before.","https://www.britannica.com/biography/Alessandro-Volta","L1 card.everyday_technology.001.c4; L61 card.everyday_technology.061.c4","L1 question.everyday_technology.001.q2; L61 question.everyday_technology.061.q3","","","","","","corroborated","Arithmetic checked from corroborated inputs: 300,000/3.3M of 24 h = 2 h 11 min (9:49 p.m.); 5,526 yr = 145 s; 226 yr = 5.9 s; 147 yr = 3.85 s. (https://www.nature.com/articles/nature14464 https://www.nhm.ac.uk/discover/news/2017/june/oldest-known-homo-sapiens-fossils-discovered-in-morocco.html)",""
"fact.everyday_technology.tool_history_day_clock","source.brit_incandescent_lamp","unverified","Squeezing 3.3 million years of tools into 24 hours, Homo sapiens (300,000 years) arrives at about 9:49 p.m., wheels (about 3500 BCE) about 2.5 minutes before midnight, Volta's 1800 battery about 6 seconds before, and Edison's 1879 bulb under 4 seconds before.","https://www.britannica.com/technology/incandescent-lamp","L1 card.everyday_technology.001.c4; L61 card.everyday_technology.061.c4","L1 question.everyday_technology.001.q2; L61 question.everyday_technology.061.q3","","","","","","corroborated","Arithmetic checked from corroborated inputs: 300,000/3.3M of 24 h = 2 h 11 min (9:49 p.m.); 5,526 yr = 145 s; 226 yr = 5.9 s; 147 yr = 3.85 s. (https://www.nature.com/articles/nature14464 https://www.nhm.ac.uk/discover/news/2017/june/oldest-known-homo-sapiens-fossils-discovered-in-morocco.html)",""
"fact.everyday_technology.energy_definition","source.eia_what_is_energy","unverified","Scientists define energy as the ability (capacity) to do work.","https://www.eia.gov/energyexplained/what-is-energy/","L2 card.everyday_technology.002.c2","L2 question.everyday_technology.002.q1; L2 question.everyday_technology.002.q3; L15 question.everyday_technology.015.q3; L82 question.everyday_technology.082.q3","","","","","","corroborated","Britannica defines energy as the capacity for doing work, matching EIA's ""ability to do work"". (https://www.britannica.com/science/energy https://www.eia.gov/energyexplained/what-is-energy/)",""
"fact.everyday_technology.energy_definition","source.brit_energy","unverified","Scientists define energy as the ability (capacity) to do work.","https://www.britannica.com/science/energy","L2 card.everyday_technology.002.c2","L2 question.everyday_technology.002.q1; L2 question.everyday_technology.002.q3; L15 question.everyday_technology.015.q3; L82 question.everyday_technology.082.q3","","","","","","corroborated","Britannica defines energy as the capacity for doing work, matching EIA's ""ability to do work"". (https://www.britannica.com/science/energy https://www.eia.gov/energyexplained/what-is-energy/)",""
"fact.everyday_technology.energy_forms","source.eia_forms_of_energy","unverified","Energy is potential (stored), such as chemical energy in food and batteries, gravitational energy in raised objects and energy in stretched rubber bands, or kinetic (working): motion, heat, light, sound and electricity.","https://www.eia.gov/energyexplained/what-is-energy/forms-of-energy.php","L2 card.everyday_technology.002.c2; L15 card.everyday_technology.015.c2; L18 card.everyday_technology.018.c3; L82 card.everyday_technology.082.c3","L2 question.everyday_technology.002.q1; L2 question.everyday_technology.002.q3; L15 question.everyday_technology.015.q3; L82 question.everyday_technology.082.q3","","","","","","corroborated","Britannica lists potential and kinetic energy, with stored forms such as a tensioned spring and thermal, electrical and chemical forms. (https://www.britannica.com/science/energy)","one-page"
"fact.everyday_technology.energy_forms","source.eia_what_is_energy","unverified","Energy is potential (stored), such as chemical energy in food and batteries, gravitational energy in raised objects and energy in stretched rubber bands, or kinetic (working): motion, heat, light, sound and electricity.","https://www.eia.gov/energyexplained/what-is-energy/","L2 card.everyday_technology.002.c2; L15 card.everyday_technology.015.c2; L18 card.everyday_technology.018.c3; L82 card.everyday_technology.082.c3","L2 question.everyday_technology.002.q1; L2 question.everyday_technology.002.q3; L15 question.everyday_technology.015.q3; L82 question.everyday_technology.082.q3","","","","","","corroborated","Britannica lists potential and kinetic energy, with stored forms such as a tensioned spring and thermal, electrical and chemical forms. (https://www.britannica.com/science/energy)","one-page"
"fact.everyday_technology.joule_definition","source.brit_energy","unverified","The joule is the SI unit of energy: the work done by a force of one newton acting over one meter.","https://www.britannica.com/science/energy","L2 card.everyday_technology.002.c4","L3 question.everyday_technology.003.q3","","","","","","corroborated","NIST SP 330 lists the joule as N m; Britannica gives the same definition. (https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf https://www.britannica.com/science/energy)",""
"fact.everyday_technology.joule_definition","source.nist_sp330_si","unverified","The joule is the SI unit of energy: the work done by a force of one newton acting over one meter.","https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf","L2 card.everyday_technology.002.c4","L3 question.everyday_technology.003.q3","","","","","","corroborated","NIST SP 330 lists the joule as N m; Britannica gives the same definition. (https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf https://www.britannica.com/science/energy)",""
"fact.everyday_technology.joule_apple","source.psu_energy_units","unverified","One joule is about the energy needed to lift a small apple (about 100 grams) one meter.","https://courses.ems.psu.edu/earth104/book/export/html/1344","L2 card.everyday_technology.002.c4; L10 card.everyday_technology.010.c3; L10 card.everyday_technology.010.c4; L18 card.everyday_technology.018.c3","L3 question.everyday_technology.003.q3","","","","","","corroborated","Checked by arithmetic: 0.1 kg x 9.81 m/s2 x 1 m = 0.98 J; NIST gives J = N m. Physics teaching materials use the same apple example. (https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf https://slideplayer.com/slide/11195199/)",""
"fact.everyday_technology.energy_conservation","source.eia_laws_of_energy","unverified","Energy is neither created nor destroyed; when it is used it changes from one form into another.","https://www.eia.gov/energyexplained/what-is-energy/laws-of-energy.php","L2 card.everyday_technology.002.c1; L2 card.everyday_technology.002.c3; L5 card.everyday_technology.005.c4; L8 card.everyday_technology.008.c4; L12 card.everyday_technology.012.c2; L12 card.everyday_technology.012.c3; L18 card.everyday_technology.018.c2; L21 card.everyday_technology.021.c4; L26 card.everyday_technology.026.c3; L30 card.everyday_technology.030.c4; L67 card.everyday_technology.067.c4; L71 card.everyday_technology.071.c4; L75 card.everyday_technology.075.c4","L2 question.everyday_technology.002.q2; L5 question.everyday_technology.005.q3; L12 question.everyday_technology.012.q3; L21 question.everyday_technology.021.q3; L24 question.everyday_technology.024.q3; L71 question.everyday_technology.071.q3; L100 question.everyday_technology.100.q2","","","","","","corroborated","Britannica: ""Energy can be neither created nor destroyed but only changed from one form to another"" (first law of thermodynamics). (https://www.britannica.com/science/energy https://www.eia.gov/energyexplained/what-is-energy/laws-of-energy.php)",""
"fact.everyday_technology.energy_conservation","source.brit_energy","unverified","Energy is neither created nor destroyed; when it is used it changes from one form into another.","https://www.britannica.com/science/energy","L2 card.everyday_technology.002.c1; L2 card.everyday_technology.002.c3; L5 card.everyday_technology.005.c4; L8 card.everyday_technology.008.c4; L12 card.everyday_technology.012.c2; L12 card.everyday_technology.012.c3; L18 card.everyday_technology.018.c2; L21 card.everyday_technology.021.c4; L26 card.everyday_technology.026.c3; L30 card.everyday_technology.030.c4; L67 card.everyday_technology.067.c4; L71 card.everyday_technology.071.c4; L75 card.everyday_technology.075.c4","L2 question.everyday_technology.002.q2; L5 question.everyday_technology.005.q3; L12 question.everyday_technology.012.q3; L21 question.everyday_technology.021.q3; L24 question.everyday_technology.024.q3; L71 question.everyday_technology.071.q3; L100 question.everyday_technology.100.q2","","","","","","corroborated","Britannica: ""Energy can be neither created nor destroyed but only changed from one form to another"" (first law of thermodynamics). (https://www.britannica.com/science/energy https://www.eia.gov/energyexplained/what-is-energy/laws-of-energy.php)",""
"fact.everyday_technology.food_energy_to_motion","source.eia_what_is_energy","unverified","Food contains chemical energy, which your body stores and turns into kinetic energy when you move.","https://www.eia.gov/energyexplained/what-is-energy/","L2 card.everyday_technology.002.c3","L2 question.everyday_technology.002.q2; L5 question.everyday_technology.005.q3; L12 question.everyday_technology.012.q3; L21 question.everyday_technology.021.q3; L24 question.everyday_technology.024.q3; L71 question.everyday_technology.071.q3; L100 question.everyday_technology.100.q2","","","","","","corroborated","Body Physics (Open Oregon) describes the body converting food energy into mechanical output and thermal energy. (https://openoregon.pressbooks.pub/bodyphysics2ed/chapter/locomotive-efficiency/)","one-page"
"fact.everyday_technology.body_efficiency_heat","source.bodyphysics_human_efficiency","unverified","At best the human body turns only about a quarter of its food energy into motion; most becomes heat, and most of the time the useful share is far lower.","https://openoregon.pressbooks.pub/bodyphysics2ed/chapter/locomotive-efficiency/","L2 card.everyday_technology.002.c3","L2 question.everyday_technology.002.q2; L5 question.everyday_technology.005.q3; L12 question.everyday_technology.012.q3; L21 question.everyday_technology.021.q3; L24 question.everyday_technology.024.q3; L71 question.everyday_technology.071.q3; L100 question.everyday_technology.100.q2","","","","","","corroborated","Physiology references give muscle efficiency of about 20 to 25% during exercise, with 75 to 80% released as heat; EIA says the body is under 5% efficient most of the time. (https://phys.libretexts.org/Bookshelves/Conceptual_Physics/Body_Physics_-_Motion_to_Metabolism_(Davis)/10:_Powering_the_Body/10.09:_Efficiency_of_the_Human_Body https://www.eia.gov/energyexplained/what-is-energy/laws-of-energy.php)",""
"fact.everyday_technology.body_efficiency_heat","source.eia_laws_of_energy","unverified","At best the human body turns only about a quarter of its food energy into motion; most becomes heat, and most of the time the useful share is far lower.","https://www.eia.gov/energyexplained/what-is-energy/laws-of-energy.php","L2 card.everyday_technology.002.c3","L2 question.everyday_technology.002.q2; L5 question.everyday_technology.005.q3; L12 question.everyday_technology.012.q3; L21 question.everyday_technology.021.q3; L24 question.everyday_technology.024.q3; L71 question.everyday_technology.071.q3; L100 question.everyday_technology.100.q2","","","","","","corroborated","Physiology references give muscle efficiency of about 20 to 25% during exercise, with 75 to 80% released as heat; EIA says the body is under 5% efficient most of the time. (https://phys.libretexts.org/Bookshelves/Conceptual_Physics/Body_Physics_-_Motion_to_Metabolism_(Davis)/10:_Powering_the_Body/10.09:_Efficiency_of_the_Human_Body https://www.eia.gov/energyexplained/what-is-energy/laws-of-energy.php)",""
"fact.everyday_technology.charge_basics","source.eia_science_of_electricity","unverified","Electrons carry negative charge and protons positive charge; opposite charges attract and like charges repel.","https://www.eia.gov/energyexplained/electricity/the-science-of-electricity.php","L3 card.everyday_technology.003.c2; L7 card.everyday_technology.007.c2; L72 card.everyday_technology.072.c2; L96 card.everyday_technology.096.c3","L3 question.everyday_technology.003.q1; L4 question.everyday_technology.004.q3; L7 question.everyday_technology.007.q3; L46 question.everyday_technology.046.q3; L96 question.everyday_technology.096.q3","","","","","","corroborated","OpenStax College Physics 18.1: like charges repel, unlike charges attract; protons carry positive and electrons negative charge. (https://openstax.org/books/college-physics-2e/pages/18-1-static-electricity-and-charge-conservation-of-charge)","one-page"
"fact.everyday_technology.current_definition","source.brit_electric_current","unverified","An electric current is a movement of electric charge; in metal wires the moving charges are electrons.","https://www.britannica.com/science/electric-current","L3 card.everyday_technology.003.c2","L3 question.everyday_technology.003.q1; L4 question.everyday_technology.004.q3; L7 question.everyday_technology.007.q3; L46 question.everyday_technology.046.q3; L96 question.everyday_technology.096.q3","","","","","","corroborated","The Physics Classroom: in wires the actual charge carriers are negatively charged electrons; OpenStax defines current as the rate of flow of charge. (https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/electric-current https://openstax.org/books/college-physics-2e/pages/20-1-current)",""
"fact.everyday_technology.current_definition","source.eia_forms_of_energy","unverified","An electric current is a movement of electric charge; in metal wires the moving charges are electrons.","https://www.eia.gov/energyexplained/what-is-energy/forms-of-energy.php","L3 card.everyday_technology.003.c2","L3 question.everyday_technology.003.q1; L4 question.everyday_technology.004.q3; L7 question.everyday_technology.007.q3; L46 question.everyday_technology.046.q3; L96 question.everyday_technology.096.q3","","","","","","corroborated","The Physics Classroom: in wires the actual charge carriers are negatively charged electrons; OpenStax defines current as the rate of flow of charge. (https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/electric-current https://openstax.org/books/college-physics-2e/pages/20-1-current)",""
"fact.everyday_technology.wire_electrons_already_there","source.physicsclassroom_electric_current","unverified","The charge carriers in a wire are electrons belonging to the wire's own atoms; a battery supplies energy, not charge, and charge is not used up in a circuit.","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/electric-current","L3 card.everyday_technology.003.c2; L4 card.everyday_technology.004.c2; L6 card.everyday_technology.006.c4; L10 card.everyday_technology.010.c1","L3 question.everyday_technology.003.q1; L4 question.everyday_technology.004.q3; L7 question.everyday_technology.007.q3; L46 question.everyday_technology.046.q3; L96 question.everyday_technology.096.q3","","","","","","corroborated","OpenStax 20.1 explains that charge entering one end of a wire pushes an equal amount out the other; the carriers are the conductor's free electrons. (https://openstax.org/books/college-physics-2e/pages/20-1-current)","one-page"
"fact.everyday_technology.wire_electrons_already_there","source.physicsclassroom_circuit_misconceptions","unverified","The charge carriers in a wire are electrons belonging to the wire's own atoms; a battery supplies energy, not charge, and charge is not used up in a circuit.","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/common-misconceptions-regarding-electric-circuits","L3 card.everyday_technology.003.c2; L4 card.everyday_technology.004.c2; L6 card.everyday_technology.006.c4; L10 card.everyday_technology.010.c1","L3 question.everyday_technology.003.q1; L4 question.everyday_technology.004.q3; L7 question.everyday_technology.007.q3; L46 question.everyday_technology.046.q3; L96 question.everyday_technology.096.q3","","","","","","corroborated","OpenStax 20.1 explains that charge entering one end of a wire pushes an equal amount out the other; the carriers are the conductor's free electrons. (https://openstax.org/books/college-physics-2e/pages/20-1-current)","one-page"
"fact.everyday_technology.drift_speed","source.physicsclassroom_electric_current","unverified","Electrons in a typical wire drift very slowly, roughly a meter or two per hour (about 10^-4 meters per second).","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/electric-current","L3 card.everyday_technology.003.c1; L3 card.everyday_technology.003.c3","L3 question.everyday_technology.003.q2","","","","","","corroborated","The Physics Classroom gives a typical 1 meter per hour; OpenStax's worked example gives 4.53 x 10^-4 m/s (about 1.6 m per hour). (https://openstax.org/books/college-physics-2e/pages/20-1-current https://openstax.org/books/university-physics-volume-2/pages/9-2-model-of-conduction-in-metals)",""
"fact.everyday_technology.drift_speed","source.openstax_college_physics_current","unverified","Electrons in a typical wire drift very slowly, roughly a meter or two per hour (about 10^-4 meters per second).","https://openstax.org/books/college-physics-2e/pages/20-1-current","L3 card.everyday_technology.003.c1; L3 card.everyday_technology.003.c3","L3 question.everyday_technology.003.q2","","","","","","corroborated","The Physics Classroom gives a typical 1 meter per hour; OpenStax's worked example gives 4.53 x 10^-4 m/s (about 1.6 m per hour). (https://openstax.org/books/college-physics-2e/pages/20-1-current https://openstax.org/books/university-physics-volume-2/pages/9-2-model-of-conduction-in-metals)",""
"fact.everyday_technology.signal_speed","source.physicsclassroom_electric_current","unverified","Closing a switch sends the electrical push through the circuit at nearly the speed of light, so electrons everywhere start moving at once.","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/electric-current","L3 card.everyday_technology.003.c3; L70 card.everyday_technology.070.c3","L3 question.everyday_technology.003.q2","","","","","","corroborated","OpenStax: electrical signals travel at speeds on the order of 10^8 m/s, a large fraction of the speed of light, which is why lights come on instantly. (https://openstax.org/books/college-physics-2e/pages/20-1-current)","one-page"
"fact.everyday_technology.signal_speed","source.openstax_college_physics_current","unverified","Closing a switch sends the electrical push through the circuit at nearly the speed of light, so electrons everywhere start moving at once.","https://openstax.org/books/college-physics-2e/pages/20-1-current","L3 card.everyday_technology.003.c3; L70 card.everyday_technology.070.c3","L3 question.everyday_technology.003.q2","","","","","","corroborated","OpenStax: electrical signals travel at speeds on the order of 10^8 m/s, a large fraction of the speed of light, which is why lights come on instantly. (https://openstax.org/books/college-physics-2e/pages/20-1-current)","one-page"
"fact.everyday_technology.ampere_electrons","source.brit_electric_current","unverified","One ampere is a flow of one coulomb of charge per second, about 6.2 billion billion (6.2 x 10^18) electrons per second.","https://www.britannica.com/science/electric-current","L3 card.everyday_technology.003.c3; L3 card.everyday_technology.003.c4","L3 question.everyday_technology.003.q2","","","","","","corroborated","OpenStax: 1 A = 1 C/s. With NIST's exact elementary charge 1.602176634 x 10^-19 C, one coulomb is 6.24 x 10^18 electrons. (https://openstax.org/books/college-physics-2e/pages/20-1-current https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf)",""
"fact.everyday_technology.ampere_electrons","source.nist_sp330_si","unverified","One ampere is a flow of one coulomb of charge per second, about 6.2 billion billion (6.2 x 10^18) electrons per second.","https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf","L3 card.everyday_technology.003.c3; L3 card.everyday_technology.003.c4","L3 question.everyday_technology.003.q2","","","","","","corroborated","OpenStax: 1 A = 1 C/s. With NIST's exact elementary charge 1.602176634 x 10^-19 C, one coulomb is 6.24 x 10^18 electrons. (https://openstax.org/books/college-physics-2e/pages/20-1-current https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf)",""
"fact.everyday_technology.volt_definition","source.nist_sp330_si","unverified","Voltage measures the energy given to each unit of charge: one volt is one joule per coulomb (NIST: V = W/A, W = J/s, C = A s).","https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.330-2019.pdf","L3 card.everyday_technology.003.c4","L3 question.everyday_technology.003.q3; L10 question.everyday_technology.010.q4","","","","","","corroborated","CK-12 and Michigan State University physics notes: 1 volt = 1 joule per coulomb. (https://www.ck12.org/flexi/physics/voltage/what-is-the-definition-of-1-volt/ https://web.pa.msu.edu/courses/2000fall/phy232/lectures/efields/units.html)",""
"fact.everyday_technology.water_slide_analogy","source.physicsclassroom_potential_difference","unverified","A common teaching analogy compares a battery to the pump that lifts water to the top of a water-park slide: it gives charge energy to flow around the circuit.","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-potential-difference/electric-potential-difference","L3 card.everyday_technology.003.c4","L3 question.everyday_technology.003.q3; L10 question.everyday_technology.010.q4","","","","","","corroborated","The Physics Classroom circuit-requirements page repeats the water-park pump analogy; it is a standard teaching model, labeled as an analogy on the card. (https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/requirements-of-a-circuit)","one-page"
"fact.everyday_technology.cell_voltage","source.brit_battery","unverified","Common household battery cells, such as AA cells, provide about 1.5 volts each.","https://www.britannica.com/technology/battery-electronics","L3 card.everyday_technology.003.c4; L6 card.everyday_technology.006.c3","L3 question.everyday_technology.003.q3; L10 question.everyday_technology.010.q4","","","","","","corroborated","Energizer's E91 AA alkaline datasheet gives a nominal voltage of 1.5 volts. (https://data.energizer.com/pdfs/e91.pdf)","one-page"
"fact.everyday_technology.circuit_parts","source.brit_electric_circuit","unverified","An electric circuit is a path for current made of an energy source (such as a battery), devices that use the current (such as lamps) and connecting wires.","https://www.britannica.com/technology/electric-circuit","L4 card.everyday_technology.004.c2","L4 question.everyday_technology.004.q3; L6 question.everyday_technology.006.q3","","","","","","corroborated","The Physics Classroom lists an energy source and a closed conducting loop as the two requirements of a circuit. (https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/requirements-of-a-circuit)","one-page"
"fact.everyday_technology.closed_loop","source.physicsclassroom_circuit_requirements","unverified","Current flows only around a closed conducting loop from one terminal of the source to the other; a break anywhere in a single loop stops the current everywhere in it.","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/requirements-of-a-circuit","L4 card.everyday_technology.004.c1; L4 card.everyday_technology.004.c2; L6 card.everyday_technology.006.c3","L4 question.everyday_technology.004.q3; L6 question.everyday_technology.006.q3","","","","","","corroborated","Britannica describes a circuit as a complete path; The Physics Classroom's series page notes that cutting current to one part of a single path cuts it to all. (https://www.britannica.com/technology/electric-circuit https://www.physicsclassroom.com/class/circuits/lesson-4/two-types-of-connections)",""
"fact.everyday_technology.switch_opens_loop","source.physicsclassroom_circuit_requirements","unverified","A switch in the open (""off"") position leaves a gap, so there is no closed loop and no current; closing it completes the loop.","https://www.physicsclassroom.com/tutorial/electric-circuits/electric-current/requirements-of-a-circuit","L4 card.everyday_technology.004.c3; L42 card.everyday_technology.042.c2; L52 card.everyday_technology.052.c2; L97 card.everyday_technology.097.c2","L4 question.everyday_technology.004.q1; L52 question.everyday_technology.052.q3; L97 question.everyday_technology.097.q3","","","","","","corroborated","Standard circuit references: an open switch breaks the conducting path; closing it completes the circuit. (https://www.britannica.com/technology/electric-circuit)","one-page"
